TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,115,
0,360,smss.exe,16,
0,496,csrss.exe,153,
0,580,wininit.exe,60,
0,604,csrss.exe,121,
0,660,winlogon.exe,95,
0,728,services.exe,61,
0,752,lsass.exe,155,
0,880,svchost.exe,161,
0,908,fontdrvhost.ex,49,
0,912,fontdrvhost.ex,46,
0,1012,svchost.exe,90,
0,424,svchost.exe,77,
0,824,dwm.exe,258,
0,792,LogonUI.exe,0,
0,1068,svchost.exe,86,
0,1108,svchost.exe,53,
0,1104,svchost.exe,72,
0,1216,svchost.exe,71,
0,1256,svchost.exe,92,
0,1284,svchost.exe,81,
0,1316,svchost.exe,54,
0,1400,svchost.exe,70,
0,1480,svchost.exe,90,
0,1504,svchost.exe,102,
0,1580,svchost.exe,82,
0,1648,svchost.exe,100,
0,1656,svchost.exe,55,
0,1664,svchost.exe,92,
0,1672,svchost.exe,67,
0,1816,svchost.exe,69,
0,1852,svchost.exe,69,
0,1860,svchost.exe,72,
0,1984,svchost.exe,98,
0,2032,svchost.exe,75,
0,2100,svchost.exe,74,
0,2108,svchost.exe,60,
0,2116,svchost.exe,81,
0,2224,svchost.exe,78,
0,2324,svchost.exe,71,
0,2332,svchost.exe,75,
0,2340,svchost.exe,53,
0,2460,spoolsv.exe,123,
0,2476,MemCompression,0,
0,2652,svchost.exe,113,
0,2728,svchost.exe,76,
0,2892,svchost.exe,200,
0,2900,svchost.exe,154,
0,2908,svchost.exe,106,
0,2916,svchost.exe,193,
0,2940,svchost.exe,53,
0,3024,svchost.exe,117,
0,3060,VGAuthService.,83,
0,2072,vmtoolsd.exe,147,
0,3040,svchost.exe,54,
0,3136,svchost.exe,100,
0,3236,vm3dservice.ex,58,
0,3404,svchost.exe,86,
0,3448,svchost.exe,60,
0,3628,vm3dservice.ex,72,
0,3696,svchost.exe,67,
0,3892,SearchIndexer.,276,
0,3472,dllhost.exe,101,
0,1644,msdtc.exe,95,
0,4036,dllhost.exe,130,
0,4528,AggregatorHost,54,
0,4576,WmiPrvSE.exe,130,
0,4836,sihost.exe,154,
0,4860,svchost.exe,129,
0,4896,svchost.exe,178,
0,4952,taskhostw.exe,277,
0,2880,svchost.exe,68,
0,3132,svchost.exe,91,
0,4204,svchost.exe,0,
0,4732,userinit.exe,0,
0,5096,explorer.exe,549,
0,4284,svchost.exe,77,
0,5128,svchost.exe,128,
0,5248,ctfmon.exe,110,
0,5352,svchost.exe,94,
0,5796,svchost.exe,72,
0,5828,svchost.exe,81,
0,6036,svchost.exe,73,
0,3464,svchost.exe,99,
0,3428,SearchApp.exe,296,
0,1592,StartMenuExper,225,
0,2984,RuntimeBroker.,147,
0,6176,LockApp.exe,203,
0,6288,SearchApp.exe,650,
0,6352,RuntimeBroker.,193,
0,6540,msedgewebview2,318,
0,6684,RuntimeBroker.,165,
0,6792,svchost.exe,94,
0,7032,svchost.exe,64,
0,7116,svchost.exe,131,
0,6472,MoUsoCoreWorke,163,
0,7416,msedgewebview2,71,
0,7928,msedgewebview2,123,
0,7952,msedgewebview2,172,
0,7976,msedgewebview2,85,
0,8000,msedgewebview2,170,
0,5164,svchost.exe,319,
0,5012,UserOOBEBroker,76,
0,5924,svchost.exe,0,
0,8788,RuntimeBroker.,95,
0,9168,SecurityHealth,110,
0,1692,ShellExperienc,218,
0,6080,RuntimeBroker.,110,
0,8344,svchost.exe,107,
0,9212,SecurityHealth,71,
0,7476,vmtoolsd.exe,132,
0,1384,msedgewebview2,96,
0,8352,OneDrive.exe,342,
0,8872,msedge.exe,0,
0,8976,svchost.exe,79,
0,5348,svchost.exe,80,
0,9716,Taskmgr.exe,231,
0,7144,svchost.exe,141,
0,888,svchost.exe,125,
0,9912,svchost.exe,85,
0,2368,svchost.exe,197,
0,7188,svchost.exe,98,
0,2636,PhoneExperienc,719,
0,8468,MicrosoftEdgeU,96,
0,9380,M365Copilot.ex,390,
0,1436,RuntimeBroker.,99,
0,7196,msedgewebview2,303,
0,6928,msedgewebview2,73,
0,7604,msedgewebview2,149,
0,8840,msedgewebview2,124,
0,2148,msedgewebview2,86,
0,10040,msedgewebview2,198,
0,2544,HxTsr.exe,0,
0,8460,FileCoAuth.exe,153,
0,10604,MusNotifyIcon.,99,
0,7840,OneDrive.Sync.,262,
0,668,ApplicationFra,117,
0,11004,svchost.exe,110,
0,10024,MpDefenderCore,115,
0,6012,MsMpEng.exe,1935,
0,7716,NisSrv.exe,69,
0,8016,powershell.exe,0,
0,10664,HxTsr.exe,0,
0,8728,svchost.exe,93,
0,10128,svchost.exe,65,
0,5856,svchost.exe,43,
0,10752,go-winpmem_amd,65,
0,2980,conhost.exe,69,
0,6384,SearchProtocol,28,
0,7428,SearchFilterHo,3,
0,10788,dllhost.exe,0,
0,5932,TiWorker.exe,1,
0,106213376,,0,

