TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,73,
0,360,smss.exe,16,
0,480,csrss.exe,149,
0,564,wininit.exe,60,
0,616,csrss.exe,116,
0,672,winlogon.exe,95,
0,716,services.exe,60,
0,736,lsass.exe,153,
0,860,svchost.exe,154,
0,884,fontdrvhost.ex,49,
0,892,fontdrvhost.ex,46,
0,992,svchost.exe,89,
0,408,svchost.exe,76,
0,760,dwm.exe,251,
0,984,svchost.exe,85,
0,1080,svchost.exe,70,
0,1088,svchost.exe,53,
0,1164,svchost.exe,70,
0,1220,svchost.exe,91,
0,1260,svchost.exe,78,
0,1308,svchost.exe,55,
0,1360,svchost.exe,70,
0,1516,svchost.exe,90,
0,1536,svchost.exe,104,
0,1656,svchost.exe,83,
0,1676,svchost.exe,99,
0,1684,svchost.exe,87,
0,1692,svchost.exe,67,
0,1700,svchost.exe,54,
0,1828,svchost.exe,69,
0,1852,svchost.exe,69,
0,1860,svchost.exe,65,
0,1932,MemCompression,0,
0,1444,svchost.exe,74,
0,1896,svchost.exe,97,
0,2100,svchost.exe,74,
0,2108,svchost.exe,62,
0,2116,svchost.exe,81,
0,2192,svchost.exe,78,
0,2320,spoolsv.exe,123,
0,2408,svchost.exe,111,
0,2432,svchost.exe,75,
0,2536,svchost.exe,71,
0,2568,svchost.exe,76,
0,2668,svchost.exe,200,
0,2676,svchost.exe,191,
0,2684,svchost.exe,53,
0,2696,svchost.exe,135,
0,2708,svchost.exe,110,
0,2752,svchost.exe,53,
0,2772,svchost.exe,118,
0,2904,MsMpEng.exe,2094,
0,2932,MpDefenderCore,127,
0,2960,svchost.exe,53,
0,1892,svchost.exe,101,
0,2608,svchost.exe,86,
0,3228,vmtoolsd.exe,147,
0,3276,VGAuthService.,83,
0,3296,vm3dservice.ex,58,
0,3508,vm3dservice.ex,72,
0,3692,svchost.exe,67,
0,3768,svchost.exe,60,
0,4072,SearchIndexer.,276,
0,3952,dllhost.exe,127,
0,1336,AggregatorHost,49,
0,4832,dllhost.exe,101,
0,4936,svchost.exe,129,
0,4960,svchost.exe,172,
0,4992,sihost.exe,152,
0,5044,taskhostw.exe,229,
0,4148,msdtc.exe,95,
0,4192,svchost.exe,68,
0,4296,svchost.exe,87,
0,4368,WmiPrvSE.exe,129,
0,4660,userinit.exe,0,
0,4700,explorer.exe,540,
0,4776,svchost.exe,0,
0,4788,ctfmon.exe,110,
0,4796,svchost.exe,91,
0,1388,svchost.exe,77,
0,5128,svchost.exe,128,
0,5488,svchost.exe,72,
0,5520,svchost.exe,81,
0,5804,svchost.exe,98,
0,580,StartMenuExper,220,
0,3728,svchost.exe,73,
0,5952,RuntimeBroker.,145,
0,1764,svchost.exe,131,
0,3820,SearchApp.exe,661,
0,844,RuntimeBroker.,183,
0,6244,MoUsoCoreWorke,161,
0,6516,svchost.exe,0,
0,6560,svchost.exe,107,
0,6948,NisSrv.exe,70,
0,3332,UserOOBEBroker,76,
0,7900,svchost.exe,91,
0,8016,SecurityHealth,71,
0,8052,SecurityHealth,108,
0,8112,vmtoolsd.exe,132,
0,4112,OneDrive.exe,341,
0,7384,svchost.exe,79,
0,4972,svchost.exe,79,
0,2012,msedgewebview2,0,
0,8772,ShellExperienc,224,
0,9056,RuntimeBroker.,110,
0,8348,svchost.exe,129,
0,9136,svchost.exe,138,
0,6088,PhoneExperienc,721,
0,6828,svchost.exe,197,
0,5932,svchost.exe,87,
0,1432,svchost.exe,100,
0,1204,SearchApp.exe,260,
0,6292,RuntimeBroker.,95,
0,4056,msedgewebview2,316,
0,3760,msedgewebview2,78,
0,1996,msedgewebview2,124,
0,6200,msedgewebview2,171,
0,8872,msedgewebview2,86,
0,7968,msedgewebview2,154,
0,6288,M365Copilot.ex,393,
0,6312,RuntimeBroker.,97,
0,5388,msedgewebview2,302,
0,5352,msedgewebview2,75,
0,8988,msedgewebview2,149,
0,3292,msedgewebview2,125,
0,5736,msedgewebview2,88,
0,8228,msedgewebview2,201,
0,4768,MicrosoftEdgeU,96,
0,2748,svchost.exe,0,
0,7520,MusNotifyIcon.,99,
0,9132,HxTsr.exe,0,
0,5100,WindowsPackage,158,
0,6276,Taskmgr.exe,233,
0,6788,OneDrive.Sync.,242,
0,8432,HxTsr.exe,0,
0,1340,svchost.exe,110,
0,5584,powershell.exe,0,
0,2188,HxTsr.exe,0,
0,7132,svchost.exe,65,
0,9148,SearchProtocol,60,
0,952,SearchFilterHo,62,
0,5380,go-winpmem_amd,67,
0,8580,conhost.exe,69,

