RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run038A,Win10,16Gb,2,Async,4,System,6,6,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,108,Registry,69,69,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,380,smss.exe,16,16,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,436,svchost.exe,78,79,1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,468,ctfmon.exe,109,109,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,480,csrss.exe,151,148,-3,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,572,wininit.exe,60,60,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,580,csrss.exe,104,104,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,676,winlogon.exe,93,93,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,720,services.exe,62,59,-3,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,744,WerFault.exe,0,0,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,764,lsass.exe,154,153,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,888,svchost.exe,157,158,1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,908,dwm.exe,267,268,1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,916,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,924,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1016,svchost.exe,90,88,-2,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1076,explorer.exe,538,520,-18,MISMATCH,MEDIUM,
Run038A,Win10,16Gb,2,Async,1104,svchost.exe,86,85,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1116,svchost.exe,133,133,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1180,svchost.exe,110,105,-5,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1216,svchost.exe,103,102,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1244,svchost.exe,176,175,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1316,SecurityHealth,71,71,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1324,svchost.exe,76,76,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1364,svchost.exe,98,96,-2,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1376,userinit.exe,0,0,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1432,svchost.exe,89,87,-2,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1440,svchost.exe,55,54,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1484,svchost.exe,94,94,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1496,MemCompression,935,935,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1532,svchost.exe,54,53,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1540,svchost.exe,54,53,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1548,svchost.exe,68,67,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1556,svchost.exe,80,80,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1564,svchost.exe,72,70,-2,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1648,conhost.exe,,,,MISSING FROM VMEM,MISSING,
Run038A,Win10,16Gb,2,Async,1688,svchost.exe,69,69,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1740,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1748,svchost.exe,56,51,-5,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1756,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1800,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1824,svchost.exe,88,87,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1920,svchost.exe,71,70,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1964,svchost.exe,61,60,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,1980,svchost.exe,83,83,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,1992,svchost.exe,93,93,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,2076,svchost.exe,74,73,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,2092,svchost.exe,81,81,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,2100,svchost.exe,61,61,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,2184,svchost.exe,86,87,1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,2204,svchost.exe,79,78,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,2264,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run038A,Win10,16Gb,2,Async,2328,svchost.exe,0,0,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,2372,SecurityHealth,108,108,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,2376,spoolsv.exe,123,123,0,MATCH,MATCH,
Run038A,Win10,16Gb,2,Async,2388,TrustedInstall,64,63,-1,MISMATCH,SMALL,
