RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run039A,Win10,16Gb,2,Async,4,System,6,6,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,108,Registry,69,69,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,380,smss.exe,16,16,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,436,svchost.exe,77,76,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,468,ctfmon.exe,109,109,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,480,csrss.exe,151,146,-5,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,572,wininit.exe,60,60,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,580,csrss.exe,115,115,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,676,winlogon.exe,95,96,1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,720,services.exe,62,61,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,744,WerFault.exe,0,0,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,764,lsass.exe,154,153,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,888,svchost.exe,153,151,-2,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,908,dwm.exe,275,275,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,916,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,924,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1016,svchost.exe,89,88,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1076,explorer.exe,520,516,-4,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1104,svchost.exe,85,85,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1116,svchost.exe,133,133,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1180,svchost.exe,109,106,-3,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1216,svchost.exe,103,102,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1244,svchost.exe,174,173,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1316,SecurityHealth,71,71,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1324,svchost.exe,76,74,-2,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1364,svchost.exe,96,97,1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1376,userinit.exe,0,0,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1432,svchost.exe,89,87,-2,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1440,svchost.exe,55,53,-2,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1484,svchost.exe,91,91,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1496,MemCompression,1731,1731,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1532,svchost.exe,53,54,1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1540,svchost.exe,53,61,8,MISMATCH,MEDIUM,
Run039A,Win10,16Gb,2,Async,1548,svchost.exe,67,68,1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1556,svchost.exe,80,79,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1564,svchost.exe,72,71,-1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1644,powershell.exe,244,241,-3,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1688,svchost.exe,69,69,0,MATCH,MATCH,
Run039A,Win10,16Gb,2,Async,1740,svchost.exe,69,70,1,MISMATCH,SMALL,
Run039A,Win10,16Gb,2,Async,1748,svchost.exe,52,53,1,MISMATCH,SMALL,
