RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run037A,Win10,16Gb,2,Async,4,System,6,6,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,108,Registry,69,69,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,380,smss.exe,16,16,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,436,svchost.exe,78,78,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,468,ctfmon.exe,109,109,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,480,csrss.exe,146,148,2,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,572,wininit.exe,60,60,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,580,csrss.exe,106,104,-2,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,676,winlogon.exe,93,93,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,720,services.exe,61,61,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,744,WerFault.exe,0,0,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,756,SearchProtocol,95,96,1,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,764,lsass.exe,154,153,-1,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,824,conhost.exe,69,69,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,888,svchost.exe,162,162,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,908,dwm.exe,265,265,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,916,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,924,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,1016,svchost.exe,95,88,-7,MISMATCH,MEDIUM,
Run037A,Win10,16Gb,2,Async,1076,explorer.exe,519,517,-2,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,1104,svchost.exe,86,86,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,1116,svchost.exe,133,134,1,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,1180,svchost.exe,103,102,-1,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,1216,svchost.exe,103,103,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,1244,svchost.exe,175,174,-1,MISMATCH,SMALL,
Run037A,Win10,16Gb,2,Async,1316,SecurityHealth,71,71,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,1324,svchost.exe,75,75,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,1364,svchost.exe,96,96,0,MATCH,MATCH,
Run037A,Win10,16Gb,2,Async,1376,userinit.exe,0,0,0,MATCH,MATCH,
