TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,5,
0,124,Registry,78,
0,460,smss.exe,23,
0,632,csrss.exe,159,
0,712,csrss.exe,127,
0,736,wininit.exe,65,
0,784,winlogon.exe,89,
0,864,services.exe,61,
0,884,lsass.exe,155,
0,1012,svchost.exe,163,
0,500,fontdrvhost.ex,47,
0,428,fontdrvhost.ex,48,
0,600,svchost.exe,87,
0,1028,svchost.exe,82,
0,1092,dwm.exe,271,
0,1180,svchost.exe,208,
0,1272,svchost.exe,85,
0,1348,svchost.exe,71,
0,1352,svchost.exe,53,
0,1488,svchost.exe,77,
0,1516,svchost.exe,84,
0,1548,svchost.exe,52,
0,1588,svchost.exe,69,
0,1608,svchost.exe,119,
0,1656,svchost.exe,78,
0,1756,svchost.exe,76,
0,1788,svchost.exe,70,
0,1796,svchost.exe,91,
0,1804,svchost.exe,55,
0,1920,svchost.exe,74,
0,1956,svchost.exe,73,
0,1964,svchost.exe,71,
0,2024,MemCompression,0,
0,1404,svchost.exe,96,
0,2076,svchost.exe,53,
0,2192,svchost.exe,72,
0,2260,svchost.exe,80,
0,2268,svchost.exe,78,
0,2276,svchost.exe,59,
0,2504,svchost.exe,78,
0,2600,svchost.exe,81,
0,2628,svchost.exe,82,
0,2732,svchost.exe,69,
0,2760,spoolsv.exe,130,
0,2956,svchost.exe,113,
0,2068,svchost.exe,77,
0,3188,svchost.exe,193,
0,3196,svchost.exe,57,
0,3208,svchost.exe,133,
0,3216,svchost.exe,108,
0,3244,svchost.exe,53,
0,3332,svchost.exe,114,
0,3364,svchost.exe,118,
0,3400,vmtoolsd.exe,169,
0,3408,VGAuthService.,92,
0,3416,vm3dservice.ex,71,
0,3824,vm3dservice.ex,83,
0,3904,svchost.exe,90,
0,4160,dllhost.exe,115,
0,4464,msdtc.exe,109,
0,4984,svchost.exe,88,
0,5072,svchost.exe,124,
0,5100,svchost.exe,53,
0,3000,svchost.exe,129,
0,4232,WmiPrvSE.exe,147,
0,4264,taskhostw.exe,214,
0,4536,svchost.exe,66,
0,4492,MicrosoftEdgeU,110,
0,4556,sihost.exe,176,
0,4656,svchost.exe,99,
0,1168,svchost.exe,0,
0,4548,svchost.exe,125,
0,5392,AggregatorHost,68,
0,5564,userinit.exe,0,
0,5600,explorer.exe,568,
0,5820,ShellHost.exe,151,
0,5888,svchost.exe,81,
0,6072,CrossDeviceRes,173,
0,6024,svchost.exe,79,
0,3584,svchost.exe,102,
0,6248,svchost.exe,77,
0,6480,svchost.exe,65,
0,6532,svchost.exe,84,
0,6812,StartMenuExper,359,
0,6908,SearchHost.exe,323,
0,6360,RuntimeBroker.,194,
0,6384,svchost.exe,114,
0,7480,svchost.exe,106,
0,7804,msedgewebview2,310,
0,7952,svchost.exe,77,
0,1456,msedgewebview2,71,
0,6688,UserOOBEBroker,77,
0,6668,ctfmon.exe,135,
0,8584,svchost.exe,92,
0,9152,Taskmgr.exe,493,
0,7468,msedgewebview2,123,
0,1256,msedgewebview2,136,
0,1324,msedgewebview2,74,
0,1368,msedgewebview2,184,
0,4372,SecurityHealth,80,
0,6100,SecurityHealth,138,
0,7832,vmtoolsd.exe,133,
0,5252,SearchIndexer.,146,
0,8884,ShellExperienc,222,
0,9268,RuntimeBroker.,109,
0,9572,svchost.exe,131,
0,10088,svchost.exe,141,
0,10152,svchost.exe,82,
0,9696,svchost.exe,122,
0,7248,svchost.exe,94,
0,972,svchost.exe,125,
0,7588,svchost.exe,100,
0,4700,svchost.exe,147,
0,9240,msedgewebview2,0,
0,5424,svchost.exe,0,
0,9176,svchost.exe,57,
0,8020,MpDefenderCore,120,
0,4744,MsMpEng.exe,1915,
0,7232,NisSrv.exe,72,
0,5088,WmiPrvSE.exe,89,
0,252,svchost.exe,61,
0,10124,svchost.exe,78,
0,1408,svchost.exe,114,
0,8912,Widgets.exe,259,
0,1844,WidgetService.,131,
0,8972,msedgewebview2,340,
0,6940,msedgewebview2,78,
0,3528,msedgewebview2,130,
0,4180,msedgewebview2,175,
0,3028,RuntimeBroker.,96,
0,6920,msedgewebview2,79,
0,8116,msedgewebview2,206,
0,5284,OneDrive.exe,346,
0,1472,OneDrive.Sync.,243,
0,7824,svchost.exe,67,
0,8764,go-winpmem_amd,73,
0,10196,conhost.exe,75,
0,7036,SearchProtocol,0,

