TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,68,
0,368,smss.exe,16,
0,472,csrss.exe,148,
0,560,wininit.exe,60,
0,568,csrss.exe,103,
0,656,winlogon.exe,96,
0,704,services.exe,61,
0,724,WerFault.exe,0,
0,748,lsass.exe,154,
0,864,svchost.exe,154,
0,888,fontdrvhost.ex,46,
0,896,fontdrvhost.ex,49,
0,992,svchost.exe,89,
0,396,svchost.exe,77,
0,552,svchost.exe,53,
0,1008,dwm.exe,258,
0,1044,svchost.exe,85,
0,1064,svchost.exe,70,
0,1204,svchost.exe,101,
0,1236,svchost.exe,80,
0,1320,svchost.exe,70,
0,1332,svchost.exe,103,
0,1392,svchost.exe,53,
0,1456,svchost.exe,55,
0,1512,svchost.exe,75,
0,1532,svchost.exe,54,
0,1540,svchost.exe,89,
0,1548,svchost.exe,67,
0,1584,svchost.exe,70,
0,1712,MemCompression,1286,
0,1724,svchost.exe,69,
0,1808,svchost.exe,60,
0,1832,svchost.exe,90,
0,1868,svchost.exe,69,
0,1884,svchost.exe,91,
0,1892,svchost.exe,69,
0,1292,svchost.exe,84,
0,1824,svchost.exe,96,
0,2112,svchost.exe,74,
0,2124,svchost.exe,61,
0,2132,svchost.exe,81,
0,2220,svchost.exe,78,
0,2284,svchost.exe,69,
0,2400,svchost.exe,74,
0,2436,spoolsv.exe,123,
0,2484,svchost.exe,112,
0,2548,svchost.exe,76,
0,2748,svchost.exe,196,
0,2760,svchost.exe,198,
0,2772,svchost.exe,146,
0,2788,svchost.exe,134,
0,2868,MpDefenderCore,121,
0,2876,svchost.exe,53,
0,2896,svchost.exe,86,
0,2904,VGAuthService.,83,
0,2928,vm3dservice.ex,58,
0,2940,svchost.exe,116,
0,2948,vmtoolsd.exe,149,
0,2972,MsMpEng.exe,1918,
0,3000,svchost.exe,53,
0,3076,svchost.exe,101,
0,3256,svchost.exe,77,
0,3328,vm3dservice.ex,72,
0,3552,svchost.exe,72,
0,3672,svchost.exe,81,
0,3768,dllhost.exe,101,
0,4020,msdtc.exe,95,
0,4088,SearchIndexer.,287,
0,3752,WmiPrvSE.exe,124,
0,4076,svchost.exe,67,
0,4612,svchost.exe,121,
0,4724,dllhost.exe,130,
0,4860,AggregatorHost,49,
0,4900,svchost.exe,93,
0,4600,NisSrv.exe,69,
0,5016,svchost.exe,73,
0,484,sihost.exe,134,
0,588,svchost.exe,135,
0,1080,svchost.exe,175,
0,2180,taskhostw.exe,193,
0,2312,MicrosoftEdgeU,96,
0,3564,userinit.exe,0,
0,5088,svchost.exe,68,
0,4820,explorer.exe,524,
0,4684,ctfmon.exe,108,
0,2576,svchost.exe,126,
0,5148,svchost.exe,77,
0,5404,svchost.exe,110,
0,5704,StartMenuExper,225,
0,5828,RuntimeBroker.,148,
0,5944,svchost.exe,83,
0,6108,SearchApp.exe,727,
0,5288,RuntimeBroker.,165,
0,6776,svchost.exe,93,
0,7104,PhoneExperienc,704,
0,7112,svchost.exe,131,
0,3284,svchost.exe,87,
0,3756,svchost.exe,100,
0,7280,svchost.exe,189,
0,7436,RuntimeBroker.,95,
0,7568,SecurityHealth,71,
0,7608,SecurityHealth,108,
0,7684,vmtoolsd.exe,134,
0,7728,OneDrive.exe,341,
0,7984,svchost.exe,0,
0,8180,ShellExperienc,199,
0,5524,RuntimeBroker.,109,
0,7064,svchost.exe,73,
0,6244,m365copilot_au,74,
0,6344,svchost.exe,79,
0,4676,HxTsr.exe,0,
0,7500,powershell.exe,0,
0,5808,svchost.exe,0,
0,5268,SearchApp.exe,256,
0,4528,msedgewebview2,338,
0,4256,msedgewebview2,73,
0,7756,msedgewebview2,124,
0,4168,msedgewebview2,171,
0,1436,msedgewebview2,86,
0,3976,msedgewebview2,153,
0,1464,svchost.exe,90,
0,4372,Taskmgr.exe,233,
0,6620,HxTsr.exe,0,
0,3948,HxTsr.exe,0,
0,4444,HxTsr.exe,0,
0,6508,svchost.exe,110,
0,6520,svchost.exe,61,
0,2376,HxTsr.exe,0,
0,5724,svchost.exe,65,
0,736,SearchProtocol,94,
0,5764,SearchFilterHo,61,
0,2804,powershell.exe,232,
0,132,conhost.exe,69,

