RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run219,Win10,32Gb,1,4,System,6,6,0,MATCH,MATCH,
Run219,Win10,32Gb,1,108,Registry,109,109,0,MATCH,MATCH,
Run219,Win10,32Gb,1,280,go-winpmem_amd,,,,MISSING FROM VMEM,MISSING,
Run219,Win10,32Gb,1,360,smss.exe,16,16,0,MATCH,MATCH,
Run219,Win10,32Gb,1,424,svchost.exe,78,79,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,496,csrss.exe,154,153,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,580,wininit.exe,60,60,0,MATCH,MATCH,
Run219,Win10,32Gb,1,604,csrss.exe,120,120,0,MATCH,MATCH,
Run219,Win10,32Gb,1,660,winlogon.exe,96,95,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,668,ApplicationFra,117,117,0,MATCH,MATCH,
Run219,Win10,32Gb,1,712,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run219,Win10,32Gb,1,728,services.exe,63,61,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,752,lsass.exe,156,155,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,772,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,792,LogonUI.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,824,dwm.exe,277,277,0,MATCH,MATCH,
Run219,Win10,32Gb,1,880,svchost.exe,161,163,2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,888,svchost.exe,125,125,0,MATCH,MATCH,
Run219,Win10,32Gb,1,908,fontdrvhost.ex,49,49,0,MATCH,MATCH,
Run219,Win10,32Gb,1,912,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1012,svchost.exe,93,90,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1068,svchost.exe,85,86,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1104,svchost.exe,70,70,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1108,svchost.exe,53,54,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1148,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1216,svchost.exe,70,77,7,MISMATCH,MEDIUM,
Run219,Win10,32Gb,1,1256,svchost.exe,91,92,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1264,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1284,svchost.exe,82,79,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1316,svchost.exe,56,54,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1384,msedgewebview2,96,96,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1400,svchost.exe,73,70,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1436,RuntimeBroker.,97,97,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1480,svchost.exe,90,90,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1504,svchost.exe,106,104,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1572,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1580,svchost.exe,87,81,-6,MISMATCH,MEDIUM,
Run219,Win10,32Gb,1,1592,StartMenuExper,227,225,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1612,conhost.exe,,,,MISSING FROM VMEM,MISSING,
Run219,Win10,32Gb,1,1644,msdtc.exe,95,95,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1648,svchost.exe,102,102,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1656,svchost.exe,55,54,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1664,svchost.exe,92,89,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,1672,svchost.exe,67,67,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1692,ShellExperienc,216,216,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1816,svchost.exe,69,69,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1852,svchost.exe,69,69,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1860,svchost.exe,72,72,0,MATCH,MATCH,
Run219,Win10,32Gb,1,1952,SearchFilterHo,,,,MISSING FROM VMEM,MISSING,
Run219,Win10,32Gb,1,1984,svchost.exe,99,97,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,2032,svchost.exe,76,76,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2072,vmtoolsd.exe,149,148,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,2100,svchost.exe,75,75,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2108,svchost.exe,62,62,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2116,svchost.exe,81,81,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2148,msedgewebview2,86,86,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2224,svchost.exe,78,78,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2324,svchost.exe,75,71,-4,MISMATCH,SMALL,
Run219,Win10,32Gb,1,2332,svchost.exe,74,76,2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,2340,svchost.exe,53,53,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2368,svchost.exe,190,188,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,2460,spoolsv.exe,123,123,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2476,MemCompression,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2544,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2652,svchost.exe,113,113,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2728,svchost.exe,76,76,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2880,svchost.exe,68,68,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2892,svchost.exe,203,197,-6,MISMATCH,MEDIUM,
Run219,Win10,32Gb,1,2900,svchost.exe,194,162,-32,MISMATCH,LARGE,
Run219,Win10,32Gb,1,2908,svchost.exe,118,109,-9,MISMATCH,MEDIUM,
Run219,Win10,32Gb,1,2916,svchost.exe,192,192,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2940,svchost.exe,53,53,0,MATCH,MATCH,
Run219,Win10,32Gb,1,2984,RuntimeBroker.,146,146,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3024,svchost.exe,117,117,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3040,svchost.exe,56,53,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,3060,VGAuthService.,83,83,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3132,svchost.exe,93,93,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3136,svchost.exe,100,100,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3236,vm3dservice.ex,58,58,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3404,svchost.exe,86,86,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3428,SearchApp.exe,282,281,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,3448,svchost.exe,60,60,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3464,svchost.exe,109,98,-11,MISMATCH,MEDIUM,
Run219,Win10,32Gb,1,3472,dllhost.exe,101,101,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3628,vm3dservice.ex,72,72,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3696,svchost.exe,67,67,0,MATCH,MATCH,
Run219,Win10,32Gb,1,3820,OneDrive.Sync.,228,229,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,3892,SearchIndexer.,287,284,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,4036,dllhost.exe,131,131,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4204,svchost.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4284,svchost.exe,77,77,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4528,AggregatorHost,54,54,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4572,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4576,WmiPrvSE.exe,133,129,-4,MISMATCH,SMALL,
Run219,Win10,32Gb,1,4732,userinit.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4836,sihost.exe,154,151,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,4860,svchost.exe,129,129,0,MATCH,MATCH,
Run219,Win10,32Gb,1,4896,svchost.exe,178,174,-4,MISMATCH,SMALL,
Run219,Win10,32Gb,1,4952,taskhostw.exe,228,223,-5,MISMATCH,SMALL,
Run219,Win10,32Gb,1,5012,UserOOBEBroker,76,76,0,MATCH,MATCH,
Run219,Win10,32Gb,1,5096,explorer.exe,575,572,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,5128,svchost.exe,128,127,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,5212,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run219,Win10,32Gb,1,5248,ctfmon.exe,110,110,0,MATCH,MATCH,
Run219,Win10,32Gb,1,5348,svchost.exe,81,82,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,5352,svchost.exe,95,93,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,5696,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,5704,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,5796,svchost.exe,72,72,0,MATCH,MATCH,
Run219,Win10,32Gb,1,5828,svchost.exe,81,81,0,MATCH,MATCH,
Run219,Win10,32Gb,1,5924,svchost.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,6012,MsMpEng.exe,2092,2093,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,6036,svchost.exe,73,73,0,MATCH,MATCH,
Run219,Win10,32Gb,1,6080,RuntimeBroker.,111,112,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,6176,LockApp.exe,203,203,0,MATCH,MATCH,
Run219,Win10,32Gb,1,6288,SearchApp.exe,672,671,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,6352,RuntimeBroker.,198,193,-5,MISMATCH,SMALL,
Run219,Win10,32Gb,1,6472,MoUsoCoreWorke,162,162,0,MATCH,MATCH,
Run219,Win10,32Gb,1,6540,msedgewebview2,319,319,0,MATCH,MATCH,
Run219,Win10,32Gb,1,6604,TiWorker.exe,,,,MISSING FROM RAW,MISSING,
Run219,Win10,32Gb,1,6660,TrustedInstall,,,,MISSING FROM RAW,MISSING,
Run219,Win10,32Gb,1,6684,RuntimeBroker.,165,164,-1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,6792,svchost.exe,93,93,0,MATCH,MATCH,
Run219,Win10,32Gb,1,6928,msedgewebview2,73,73,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7016,OneDrive.exe,343,341,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7032,svchost.exe,64,64,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7064,SearchFilterHo,,,,MISSING FROM RAW,MISSING,
Run219,Win10,32Gb,1,7112,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run219,Win10,32Gb,1,7116,svchost.exe,131,133,2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7144,svchost.exe,143,140,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7188,svchost.exe,100,98,-2,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7196,msedgewebview2,304,304,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7416,msedgewebview2,70,71,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7428,HxTsr.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7476,vmtoolsd.exe,135,132,-3,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7604,msedgewebview2,149,149,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7716,NisSrv.exe,70,70,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7816,conhost.exe,69,69,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7928,msedgewebview2,122,123,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,7952,msedgewebview2,174,174,0,MATCH,MATCH,
Run219,Win10,32Gb,1,7976,msedgewebview2,86,86,0,MATCH,MATCH,
Run219,Win10,32Gb,1,8000,msedgewebview2,172,173,1,MISMATCH,SMALL,
Run219,Win10,32Gb,1,8016,powershell.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,8344,svchost.exe,107,112,5,MISMATCH,SMALL,
Run219,Win10,32Gb,1,8352,OneDrive.exe,0,0,0,MATCH,MATCH,
Run219,Win10,32Gb,1,8468,MicrosoftEdgeU,96,96,0,MATCH,MATCH,
Run219,Win10,32Gb,1,8600,powershell.exe,246,240,-6,MISMATCH,MEDIUM,
Run219,Win10,32Gb,1,8620,SearchProtocol,,,,MISSING FROM VMEM,MISSING,
Run219,Win10,32Gb,1,8788,RuntimeBroker.,95,95,0,MATCH,MATCH,
Run219,Win10,32Gb,1,8808,SearchProtocol,,,,MISSING FROM RAW,MISSING,
Run219,Win10,32Gb,1,8840,msedgewebview2,124,124,0,MATCH,MATCH,
Run219,Win10,32Gb,1,8872,msedge.exe,0,0,0,MATCH,MATCH,
