RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run046A,Win11,16Gb,2,Async,4,System,5,5,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,124,Registry,86,86,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,452,smss.exe,23,23,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,508,fontdrvhost.ex,49,48,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,516,fontdrvhost.ex,49,48,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,636,csrss.exe,159,160,1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,716,csrss.exe,123,122,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,768,winlogon.exe,86,86,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,788,svchost.exe,77,77,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,792,wininit.exe,66,64,-2,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,816,svchost.exe,170,167,-3,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,868,services.exe,61,63,2,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,888,WerFault.exe,0,0,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,908,lsass.exe,157,157,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1048,svchost.exe,90,90,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1088,svchost.exe,75,75,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1092,svchost.exe,78,78,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1100,svchost.exe,220,220,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1224,dwm.exe,269,269,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1356,svchost.exe,139,136,-3,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,1376,svchost.exe,79,78,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,1384,svchost.exe,87,87,0,MATCH,MATCH,
Run046A,Win11,16Gb,2,Async,1460,svchost.exe,123,122,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,1524,svchost.exe,74,73,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,1532,svchost.exe,75,74,-1,MISMATCH,SMALL,
Run046A,Win11,16Gb,2,Async,1544,svchost.exe,82,80,-2,MISMATCH,SMALL,
