RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run048A,Win11,16Gb,2,Async,4,System,5,5,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,124,Registry,86,86,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,452,smss.exe,23,23,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,508,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,516,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,636,csrss.exe,157,159,2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,716,csrss.exe,122,119,-3,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,768,winlogon.exe,85,85,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,788,svchost.exe,77,77,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,792,wininit.exe,65,65,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,816,svchost.exe,166,165,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,868,services.exe,63,61,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,888,WerFault.exe,0,0,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,908,lsass.exe,157,155,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1048,svchost.exe,90,89,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1088,svchost.exe,75,74,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1092,svchost.exe,78,78,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1100,svchost.exe,221,221,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1224,dwm.exe,268,268,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1356,svchost.exe,139,136,-3,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1376,svchost.exe,79,79,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1384,svchost.exe,86,86,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1460,svchost.exe,123,122,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1524,svchost.exe,72,73,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1532,svchost.exe,73,73,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1544,svchost.exe,82,82,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1612,svchost.exe,81,81,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1680,svchost.exe,89,87,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1700,svchost.exe,67,65,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1740,svchost.exe,52,52,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1748,svchost.exe,53,53,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1756,svchost.exe,77,77,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,1764,svchost.exe,71,72,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1772,svchost.exe,68,69,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1780,svchost.exe,54,52,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1904,svchost.exe,70,71,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1912,svchost.exe,95,91,-4,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1920,svchost.exe,55,56,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,1944,svchost.exe,121,120,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2012,svchost.exe,132,133,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2064,MemCompression,2044,2001,-43,MISMATCH,LARGE,
Run048A,Win11,16Gb,2,Async,2128,svchost.exe,97,96,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2160,svchost.exe,73,73,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,2196,svchost.exe,95,90,-5,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2400,svchost.exe,72,69,-3,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2480,svchost.exe,76,78,2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2500,svchost.exe,81,81,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,2508,svchost.exe,61,60,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2516,svchost.exe,77,76,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2652,svchost.exe,80,78,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2684,SearchProtocol,108,109,1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2708,svchost.exe,82,82,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,2764,svchost.exe,116,114,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2772,svchost.exe,82,81,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,2936,svchost.exe,101,101,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,2944,svchost.exe,83,81,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,3032,spoolsv.exe,130,130,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,3040,svchost.exe,58,58,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,3064,svchost.exe,160,158,-2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,3208,sihost.exe,180,179,-1,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,3252,svchost.exe,193,195,2,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,3260,svchost.exe,108,108,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,3268,svchost.exe,127,127,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,3276,svchost.exe,53,53,0,MATCH,MATCH,
Run048A,Win11,16Gb,2,Async,3304,WmiPrvSE.exe,131,127,-4,MISMATCH,SMALL,
Run048A,Win11,16Gb,2,Async,3308,CrossDeviceRes,173,173,0,MATCH,MATCH,
