RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run002A,Win10,8Gb,0,Async,4,System,6,6,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,108,Registry,78,74,-4,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,368,smss.exe,16,16,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,396,svchost.exe,83,81,-2,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,472,csrss.exe,158,156,-2,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,484,sihost.exe,151,142,-9,MISMATCH,MEDIUM,
Run002A,Win10,8Gb,0,Async,552,svchost.exe,53,53,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,560,wininit.exe,60,60,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,568,csrss.exe,106,98,-8,MISMATCH,MEDIUM,
Run002A,Win10,8Gb,0,Async,588,svchost.exe,145,142,-3,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,656,winlogon.exe,94,94,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,704,services.exe,65,64,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,724,WerFault.exe,0,0,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,748,lsass.exe,153,154,1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,864,svchost.exe,171,172,1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,888,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,896,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,992,svchost.exe,121,93,-28,MISMATCH,LARGE,
Run002A,Win10,8Gb,0,Async,1008,dwm.exe,242,238,-4,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1044,svchost.exe,89,88,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1056,svchost.exe,74,73,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1064,svchost.exe,74,73,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1080,svchost.exe,193,188,-5,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1204,svchost.exe,116,110,-6,MISMATCH,MEDIUM,
Run002A,Win10,8Gb,0,Async,1236,svchost.exe,80,80,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,1264,svchost.exe,72,71,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1292,svchost.exe,86,83,-3,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1320,svchost.exe,75,73,-2,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1332,svchost.exe,95,94,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1392,svchost.exe,53,53,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,1456,svchost.exe,56,57,1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1512,svchost.exe,83,81,-2,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1532,svchost.exe,56,55,-1,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1540,svchost.exe,86,86,0,MATCH,MATCH,
Run002A,Win10,8Gb,0,Async,1548,svchost.exe,71,74,3,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1584,svchost.exe,74,72,-2,MISMATCH,SMALL,
Run002A,Win10,8Gb,0,Async,1712,MemCompression,0,0,0,MATCH,MATCH,
