RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run005A,Win10,8Gb,0,Async,4,System,6,6,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,108,Registry,68,68,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,368,smss.exe,16,16,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,396,svchost.exe,76,76,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,472,csrss.exe,146,147,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,484,sihost.exe,134,133,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,552,svchost.exe,53,54,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,560,wininit.exe,60,60,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,568,csrss.exe,100,100,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,588,svchost.exe,136,135,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,656,winlogon.exe,91,91,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,704,services.exe,62,64,2,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,724,WerFault.exe,0,0,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,748,lsass.exe,152,151,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,864,svchost.exe,156,157,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,888,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,896,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,992,svchost.exe,89,86,-3,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1008,dwm.exe,250,248,-2,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1044,svchost.exe,85,86,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1064,svchost.exe,70,71,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1080,svchost.exe,176,176,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1204,svchost.exe,104,103,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1236,svchost.exe,80,80,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1292,svchost.exe,83,83,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1320,svchost.exe,70,71,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1332,svchost.exe,95,95,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1392,svchost.exe,53,54,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1436,msedgewebview2,85,85,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1456,svchost.exe,56,55,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1464,svchost.exe,92,90,-2,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1512,svchost.exe,75,75,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1532,svchost.exe,55,55,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1540,svchost.exe,89,86,-3,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1548,svchost.exe,67,68,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1584,svchost.exe,70,70,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1712,MemCompression,0,0,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1724,svchost.exe,69,69,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1808,svchost.exe,60,61,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1824,svchost.exe,98,97,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1832,svchost.exe,90,90,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,1868,svchost.exe,69,70,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1884,svchost.exe,91,92,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,1892,svchost.exe,69,70,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2112,svchost.exe,74,74,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2124,svchost.exe,61,61,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2132,svchost.exe,81,81,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2180,taskhostw.exe,225,217,-8,MISMATCH,MEDIUM,
Run005A,Win10,8Gb,0,Async,2220,svchost.exe,78,79,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2284,svchost.exe,73,73,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2312,MicrosoftEdgeU,96,96,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2400,svchost.exe,75,72,-3,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2436,spoolsv.exe,123,123,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2484,svchost.exe,110,111,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2548,svchost.exe,76,76,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2576,svchost.exe,126,126,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2748,svchost.exe,193,192,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2760,svchost.exe,195,195,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2772,svchost.exe,141,136,-5,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2788,svchost.exe,135,135,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2868,MpDefenderCore,119,121,2,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2876,svchost.exe,53,53,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2896,svchost.exe,86,86,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2904,VGAuthService.,83,83,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2928,vm3dservice.ex,58,58,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,2940,svchost.exe,118,117,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2948,vmtoolsd.exe,148,147,-1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,2972,MsMpEng.exe,1906,1906,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3000,svchost.exe,54,54,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3020,svchost.exe,66,66,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3076,svchost.exe,101,101,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3256,svchost.exe,77,78,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,3284,svchost.exe,87,88,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,3328,vm3dservice.ex,72,72,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3552,svchost.exe,72,73,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,3564,userinit.exe,0,0,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3672,svchost.exe,81,82,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,3684,svchost.exe,62,63,1,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,3752,WmiPrvSE.exe,122,120,-2,MISMATCH,SMALL,
Run005A,Win10,8Gb,0,Async,3756,svchost.exe,100,100,0,MATCH,MATCH,
Run005A,Win10,8Gb,0,Async,3768,dllhost.exe,101,101,0,MATCH,MATCH,
