RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run017A,Win11,8Gb,0,Async,4,System,5,5,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,124,Registry,83,83,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,456,smss.exe,23,23,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,512,svchost.exe,89,91,2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,556,svchost.exe,167,172,5,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,576,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,588,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,640,csrss.exe,166,167,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,720,csrss.exe,129,130,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,752,wininit.exe,64,65,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,788,svchost.exe,76,78,2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,792,winlogon.exe,89,89,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,852,svchost.exe,116,116,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,872,services.exe,66,62,-4,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,892,lsass.exe,157,156,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1052,svchost.exe,82,82,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1120,dwm.exe,275,274,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1152,ctfmon.exe,135,136,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1220,svchost.exe,104,93,-11,MISMATCH,MEDIUM,
Run017A,Win11,8Gb,0,Async,1228,svchost.exe,87,86,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1264,svchost.exe,210,210,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1436,svchost.exe,54,53,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1444,svchost.exe,54,54,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1452,svchost.exe,74,75,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1460,svchost.exe,77,92,15,MISMATCH,MEDIUM,
Run017A,Win11,8Gb,0,Async,1468,svchost.exe,70,70,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1476,svchost.exe,55,54,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1548,svchost.exe,86,84,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1620,svchost.exe,139,140,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1632,svchost.exe,82,82,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1648,svchost.exe,96,92,-4,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1656,svchost.exe,72,71,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1664,svchost.exe,57,57,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1708,svchost.exe,76,75,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1776,svchost.exe,122,122,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1804,svchost.exe,105,105,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1920,svchost.exe,75,75,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,1952,svchost.exe,75,74,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,1960,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2004,MemCompression,0,0,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2056,svchost.exe,101,97,-4,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2088,svchost.exe,74,74,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2196,svchost.exe,62,60,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2204,svchost.exe,82,80,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2212,svchost.exe,78,77,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2388,svchost.exe,79,77,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2516,svchost.exe,86,86,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2548,svchost.exe,84,83,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2560,svchost.exe,80,80,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2604,spoolsv.exe,130,130,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2644,svchost.exe,60,59,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2668,svchost.exe,83,83,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2792,svchost.exe,101,101,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2820,RuntimeBroker.,110,110,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2848,svchost.exe,118,116,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,2856,svchost.exe,73,73,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,2996,svchost.exe,77,77,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3028,svchost.exe,138,138,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3120,svchost.exe,201,201,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3128,svchost.exe,108,107,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3136,svchost.exe,172,142,-30,MISMATCH,LARGE,
Run017A,Win11,8Gb,0,Async,3144,svchost.exe,59,58,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3148,svchost.exe,53,53,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3172,MoUsoCoreWorke,,,,MISSING FROM RAW,MISSING,
Run017A,Win11,8Gb,0,Async,3184,svchost.exe,121,119,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3192,svchost.exe,119,116,-3,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3264,SearchHost.exe,292,292,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3356,vmtoolsd.exe,169,169,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3384,vm3dservice.ex,71,71,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3448,svchost.exe,69,67,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3460,MsMpEng.exe,1927,1934,7,MISMATCH,MEDIUM,
Run017A,Win11,8Gb,0,Async,3568,MoNotification,87,87,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3628,VGAuthService.,93,93,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3640,Widgets.exe,256,254,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3716,MpDefenderCore,112,109,-3,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,3776,svchost.exe,90,90,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,3944,vm3dservice.ex,83,83,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4104,SearchProtocol,111,110,-1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4152,dllhost.exe,115,115,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4236,svchost.exe,53,54,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4292,sihost.exe,179,181,2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4296,taskhostw.exe,195,193,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4408,msedgewebview2,78,78,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4636,svchost.exe,64,65,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4672,msdtc.exe,109,109,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4708,svchost.exe,103,104,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4756,ShellExperienc,226,226,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4816,svchost.exe,74,74,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4896,powershell.exe,,,,MISSING FROM RAW,MISSING,
Run017A,Win11,8Gb,0,Async,4928,svchost.exe,93,91,-2,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,4936,svchost.exe,217,217,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,4948,msedgewebview2,138,139,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,5032,OneDrive.Sync.,245,245,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,5060,msedgewebview2,75,75,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,5116,svchost.exe,134,134,0,MATCH,MATCH,
Run017A,Win11,8Gb,0,Async,5184,svchost.exe,125,126,1,MISMATCH,SMALL,
Run017A,Win11,8Gb,0,Async,5192,SearchIndexer.,155,155,0,MATCH,MATCH,
