RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run074,Win10,16Gb,0,4,System,6,6,0,MATCH,MATCH,
Run074,Win10,16Gb,0,108,Registry,70,70,0,MATCH,MATCH,
Run074,Win10,16Gb,0,332,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,364,smss.exe,16,16,0,MATCH,MATCH,
Run074,Win10,16Gb,0,412,svchost.exe,78,77,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,484,csrss.exe,151,152,1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,560,dwm.exe,259,261,2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,568,csrss.exe,123,124,1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,592,wininit.exe,60,60,0,MATCH,MATCH,
Run074,Win10,16Gb,0,608,NisSrv.exe,70,70,0,MATCH,MATCH,
Run074,Win10,16Gb,0,640,winlogon.exe,93,93,0,MATCH,MATCH,
Run074,Win10,16Gb,0,692,msedge.exe,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,708,services.exe,60,62,2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,716,SearchIndexer.,385,383,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,728,lsass.exe,159,157,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,788,msedge.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,792,LogonUI.exe,0,0,0,MATCH,MATCH,
Run074,Win10,16Gb,0,848,svchost.exe,154,153,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,876,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run074,Win10,16Gb,0,920,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run074,Win10,16Gb,0,984,msedge.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,992,svchost.exe,91,89,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1060,elevation_serv,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,1072,svchost.exe,81,81,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1076,svchost.exe,85,85,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1104,svchost.exe,53,53,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1132,svchost.exe,70,70,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1164,SearchProtocol,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,1192,msedgewebview2,76,72,-4,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1256,svchost.exe,91,91,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1276,msedgewebview2,73,73,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1284,svchost.exe,102,101,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1332,svchost.exe,103,102,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1372,svchost.exe,79,79,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1432,svchost.exe,75,75,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1488,svchost.exe,56,53,-3,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1524,svchost.exe,70,70,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1644,svchost.exe,92,90,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1656,HxTsr.exe,0,0,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1684,sihost.exe,153,152,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1688,svchost.exe,90,87,-3,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1696,svchost.exe,54,54,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1704,svchost.exe,71,67,-4,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1728,svchost.exe,98,109,11,MISMATCH,MEDIUM,
Run074,Win10,16Gb,0,1780,svchost.exe,70,70,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1828,svchost.exe,69,69,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1836,svchost.exe,85,83,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1844,svchost.exe,66,66,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1868,msedgewebview2,209,209,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1912,svchost.exe,53,53,0,MATCH,MATCH,
Run074,Win10,16Gb,0,1928,svchost.exe,75,74,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,1960,svchost.exe,88,89,1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2016,svchost.exe,96,96,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2104,svchost.exe,78,78,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2144,MemCompression,1283,1173,-110,MISMATCH,LARGE,
Run074,Win10,16Gb,0,2240,spoolsv.exe,123,123,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2356,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,2360,svchost.exe,75,74,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2436,svchost.exe,112,111,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2516,svchost.exe,76,76,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2632,svchost.exe,74,72,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2688,svchost.exe,195,194,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2696,svchost.exe,210,210,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2720,svchost.exe,118,112,-6,MISMATCH,MEDIUM,
Run074,Win10,16Gb,0,2728,svchost.exe,130,172,42,MISMATCH,LARGE,
Run074,Win10,16Gb,0,2740,msdtc.exe,95,95,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2752,go-winpmem_amd,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,2760,svchost.exe,53,53,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2812,svchost.exe,75,73,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2836,svchost.exe,116,116,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2856,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,2876,vmtoolsd.exe,156,155,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2888,MsMpEng.exe,1871,1868,-3,MISMATCH,SMALL,
Run074,Win10,16Gb,0,2932,VGAuthService.,83,83,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2940,MpDefenderCore,116,116,0,MATCH,MATCH,
Run074,Win10,16Gb,0,2980,conhost.exe,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,2992,svchost.exe,53,53,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3036,svchost.exe,101,101,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3080,vm3dservice.ex,58,58,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3116,svchost.exe,86,86,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3216,svchost.exe,60,60,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3528,vm3dservice.ex,72,72,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3548,powershell.exe,0,0,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3624,svchost.exe,68,67,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,3748,svchost.exe,136,135,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,3776,svchost.exe,100,97,-3,MISMATCH,SMALL,
Run074,Win10,16Gb,0,3848,svchost.exe,173,173,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3892,OneDrive.exe,344,344,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3952,LockApp.exe,274,274,0,MATCH,MATCH,
Run074,Win10,16Gb,0,3984,taskhostw.exe,236,235,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,4040,dllhost.exe,103,101,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,4124,MicrosoftEdgeU,96,96,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4172,vmtoolsd.exe,131,131,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4188,svchost.exe,68,68,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4204,msedge.exe,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,4276,svchost.exe,93,91,-2,MISMATCH,SMALL,
Run074,Win10,16Gb,0,4300,ctfmon.exe,110,110,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4316,SearchProtocol,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,4420,dllhost.exe,124,124,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4592,WmiPrvSE.exe,134,130,-4,MISMATCH,SMALL,
Run074,Win10,16Gb,0,4604,msedge.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,4652,svchost.exe,96,93,-3,MISMATCH,SMALL,
Run074,Win10,16Gb,0,4684,svchost.exe,0,0,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4776,RuntimeBroker.,98,98,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4892,userinit.exe,0,0,0,MATCH,MATCH,
Run074,Win10,16Gb,0,4952,explorer.exe,539,540,1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,4992,msedgewebview2,85,85,0,MATCH,MATCH,
Run074,Win10,16Gb,0,5068,svchost.exe,128,127,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,5160,svchost.exe,79,79,0,MATCH,MATCH,
Run074,Win10,16Gb,0,5176,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,5192,AggregatorHost,46,49,3,MISMATCH,SMALL,
Run074,Win10,16Gb,0,5400,MusNotifyIcon.,99,99,0,MATCH,MATCH,
Run074,Win10,16Gb,0,5412,svchost.exe,77,77,0,MATCH,MATCH,
Run074,Win10,16Gb,0,5448,msedge.exe,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,5604,RuntimeBroker.,95,95,0,MATCH,MATCH,
Run074,Win10,16Gb,0,5844,msedge.exe,,,,MISSING FROM RAW,MISSING,
Run074,Win10,16Gb,0,5856,StartMenuExper,237,237,0,MATCH,MATCH,
Run074,Win10,16Gb,0,5876,SearchApp.exe,290,289,-1,MISMATCH,SMALL,
Run074,Win10,16Gb,0,5992,msedge.exe,,,,MISSING FROM VMEM,MISSING,
Run074,Win10,16Gb,0,6032,svchost.exe,72,72,0,MATCH,MATCH,
Run074,Win10,16Gb,0,6064,svchost.exe,81,81,0,MATCH,MATCH,
Run074,Win10,16Gb,0,6192,ShellExperienc,198,198,0,MATCH,MATCH,
