RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run068,Win10,16Gb,0,4,System,6,6,0,MATCH,MATCH,
Run068,Win10,16Gb,0,108,Registry,63,63,0,MATCH,MATCH,
Run068,Win10,16Gb,0,364,smss.exe,16,16,0,MATCH,MATCH,
Run068,Win10,16Gb,0,416,svchost.exe,78,78,0,MATCH,MATCH,
Run068,Win10,16Gb,0,488,csrss.exe,151,149,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,564,dwm.exe,272,267,-5,MISMATCH,SMALL,
Run068,Win10,16Gb,0,572,csrss.exe,120,120,0,MATCH,MATCH,
Run068,Win10,16Gb,0,580,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,596,wininit.exe,60,60,0,MATCH,MATCH,
Run068,Win10,16Gb,0,644,winlogon.exe,97,97,0,MATCH,MATCH,
Run068,Win10,16Gb,0,716,services.exe,64,62,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,736,lsass.exe,156,156,0,MATCH,MATCH,
Run068,Win10,16Gb,0,840,dllhost.exe,101,101,0,MATCH,MATCH,
Run068,Win10,16Gb,0,852,MicrosoftEdgeU,96,96,0,MATCH,MATCH,
Run068,Win10,16Gb,0,860,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,864,svchost.exe,150,158,8,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,888,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run068,Win10,16Gb,0,896,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run068,Win10,16Gb,0,992,svchost.exe,91,93,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1000,svchost.exe,78,77,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1060,svchost.exe,86,85,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1108,SearchIndexer.,313,311,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1128,svchost.exe,54,53,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1136,svchost.exe,71,71,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1168,VSSVC.exe,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,1180,svchost.exe,103,103,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1236,svchost.exe,92,91,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1268,svchost.exe,81,84,3,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1284,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run068,Win10,16Gb,0,1288,svchost.exe,75,77,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1320,svchost.exe,107,103,-4,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1348,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,1412,svchost.exe,79,79,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1480,svchost.exe,55,55,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1492,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1508,svchost.exe,70,73,3,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1596,svchost.exe,55,55,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1604,svchost.exe,88,80,-8,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,1612,svchost.exe,69,67,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1676,svchost.exe,69,69,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1736,svchost.exe,90,94,4,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1744,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1752,svchost.exe,66,65,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1776,NisSrv.exe,70,70,0,MATCH,MATCH,
Run068,Win10,16Gb,0,1796,svchost.exe,88,89,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1872,svchost.exe,97,95,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1908,svchost.exe,75,78,3,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1952,svchost.exe,83,80,-3,MISMATCH,SMALL,
Run068,Win10,16Gb,0,1992,svchost.exe,54,53,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2020,MemCompression,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2116,svchost.exe,79,78,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2156,conhost.exe,,,,MISSING FROM VMEM,MISSING,
Run068,Win10,16Gb,0,2268,spoolsv.exe,123,123,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2312,svchost.exe,101,101,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2388,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run068,Win10,16Gb,0,2392,svchost.exe,72,76,4,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2448,svchost.exe,111,114,3,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2516,svchost.exe,73,71,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2568,svchost.exe,76,76,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2600,svchost.exe,61,60,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2748,svchost.exe,122,114,-8,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,2756,svchost.exe,194,195,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2764,svchost.exe,181,142,-39,MISMATCH,LARGE,
Run068,Win10,16Gb,0,2776,svchost.exe,206,212,6,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,2812,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,2836,svchost.exe,53,53,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2852,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2876,taskhostw.exe,216,225,9,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,2892,svchost.exe,117,118,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2932,vmtoolsd.exe,149,149,0,MATCH,MATCH,
Run068,Win10,16Gb,0,2940,MsMpEng.exe,1861,1860,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,2948,VGAuthService.,83,83,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3004,SecurityHealth,71,71,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3016,svchost.exe,54,55,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,3064,MpDefenderCore,120,119,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,3080,svchost.exe,100,100,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3152,svchost.exe,86,86,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3316,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3344,vm3dservice.ex,58,58,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3384,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3600,vm3dservice.ex,72,72,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3620,svchost.exe,68,67,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,3828,svchost.exe,91,90,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,3868,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,3892,sihost.exe,135,137,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,3928,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,3972,svchost.exe,69,68,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4024,svchost.exe,130,129,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4048,svchost.exe,173,174,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4156,svchost.exe,93,95,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4168,msedgewebview2,152,152,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4216,ctfmon.exe,110,110,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4236,msedgewebview2,125,127,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4268,WmiPrvSE.exe,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,4340,msedge.exe,327,328,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4384,msdtc.exe,95,95,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4392,userinit.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4432,AggregatorHost,49,49,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4512,explorer.exe,548,546,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4580,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4596,dllhost.exe,131,131,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4680,svchost.exe,93,100,7,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,4852,svchost.exe,127,127,0,MATCH,MATCH,
Run068,Win10,16Gb,0,4920,SearchFilterHo,,,,MISSING FROM VMEM,MISSING,
Run068,Win10,16Gb,0,4960,WmiPrvSE.exe,124,121,-3,MISMATCH,SMALL,
Run068,Win10,16Gb,0,4992,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5064,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5192,StartMenuExper,223,223,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5212,SearchApp.exe,282,277,-5,MISMATCH,SMALL,
Run068,Win10,16Gb,0,5244,msedge.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5248,OneDrive.exe,343,342,-1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,5256,msedge.exe,116,116,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5400,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5440,RuntimeBroker.,141,141,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5544,SearchApp.exe,680,681,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,5620,svchost.exe,135,136,1,MISMATCH,SMALL,
Run068,Win10,16Gb,0,5648,svchost.exe,72,72,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5656,HxTsr.exe,,,,MISSING FROM VMEM,MISSING,
Run068,Win10,16Gb,0,5680,svchost.exe,81,81,0,MATCH,MATCH,
Run068,Win10,16Gb,0,5764,svchost.exe,106,99,-7,MISMATCH,MEDIUM,
Run068,Win10,16Gb,0,5964,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,6064,svchost.exe,110,110,0,MATCH,MATCH,
Run068,Win10,16Gb,0,6072,HxTsr.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,6080,svchost.exe,0,0,0,MATCH,MATCH,
Run068,Win10,16Gb,0,6140,svchost.exe,73,75,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,6164,msedge.exe,124,126,2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,6224,RuntimeBroker.,161,165,4,MISMATCH,SMALL,
Run068,Win10,16Gb,0,6260,SearchProtocol,,,,MISSING FROM RAW,MISSING,
Run068,Win10,16Gb,0,6396,svchost.exe,91,91,0,MATCH,MATCH,
Run068,Win10,16Gb,0,6512,svchost.exe,131,129,-2,MISMATCH,SMALL,
Run068,Win10,16Gb,0,6552,msedgewebview2,320,288,-32,MISMATCH,LARGE,
