RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run032A,Win10,16Gb,0,Async,4,System,6,6,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,108,Registry,74,73,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,364,smss.exe,16,16,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,444,svchost.exe,78,77,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,484,csrss.exe,156,152,-4,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,496,svchost.exe,72,73,1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,568,wininit.exe,60,60,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,592,csrss.exe,105,104,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,596,powershell.exe,,,,MISSING FROM RAW,MISSING,
Run032A,Win10,16Gb,0,Async,680,winlogon.exe,93,93,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,688,StartMenuExper,233,222,-11,MISMATCH,MEDIUM,
Run032A,Win10,16Gb,0,Async,724,services.exe,61,54,-7,MISMATCH,MEDIUM,
Run032A,Win10,16Gb,0,Async,736,svchost.exe,182,179,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,744,lsass.exe,155,169,14,MISMATCH,MEDIUM,
Run032A,Win10,16Gb,0,Async,804,dwm.exe,246,245,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,864,svchost.exe,132,131,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,872,svchost.exe,160,143,-17,MISMATCH,MEDIUM,
Run032A,Win10,16Gb,0,Async,900,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,908,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,944,svchost.exe,68,68,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,996,svchost.exe,85,85,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1004,svchost.exe,95,74,-21,MISMATCH,LARGE,
Run032A,Win10,16Gb,0,Async,1084,svchost.exe,69,69,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1088,svchost.exe,72,72,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1096,svchost.exe,53,53,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1192,svchost.exe,70,70,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1212,svchost.exe,65,65,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1228,svchost.exe,91,91,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1268,svchost.exe,109,103,-6,MISMATCH,MEDIUM,
Run032A,Win10,16Gb,0,Async,1280,svchost.exe,65,65,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1316,svchost.exe,103,100,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1328,svchost.exe,137,138,1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1368,svchost.exe,77,74,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1412,svchost.exe,80,77,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1472,taskhostw.exe,252,251,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1496,AggregatorHost,45,45,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1540,svchost.exe,55,53,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1556,svchost.exe,586,585,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1568,svchost.exe,72,70,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1676,svchost.exe,90,90,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1684,svchost.exe,87,85,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1780,svchost.exe,84,81,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1796,backgroundTask,,,,MISSING FROM RAW,MISSING,
Run032A,Win10,16Gb,0,Async,1820,svchost.exe,55,54,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1828,svchost.exe,91,90,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,1836,svchost.exe,68,68,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,1960,svchost.exe,70,70,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2004,Taskmgr.exe,232,232,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2012,MemCompression,0,0,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2084,svchost.exe,99,97,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2148,svchost.exe,53,53,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2176,svchost.exe,76,75,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2184,svchost.exe,62,65,3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2192,svchost.exe,81,81,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2208,smartscreen.ex,69,66,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2236,svchost.exe,101,101,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2280,SearchFilterHo,65,1,-64,MISMATCH,LARGE,
Run032A,Win10,16Gb,0,Async,2288,svchost.exe,78,78,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2304,conhost.exe,,,,MISSING FROM VMEM,MISSING,
Run032A,Win10,16Gb,0,Async,2420,svchost.exe,77,74,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2428,spoolsv.exe,123,123,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2476,svchost.exe,79,77,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2496,svchost.exe,114,112,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2620,svchost.exe,76,76,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2708,svchost.exe,193,191,-2,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2716,svchost.exe,210,211,1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2724,svchost.exe,132,131,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2732,svchost.exe,118,92,-26,MISMATCH,LARGE,
Run032A,Win10,16Gb,0,Async,2764,svchost.exe,53,53,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,2856,svchost.exe,120,117,-3,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2936,svchost.exe,54,53,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2964,MpDefenderCore,127,126,-1,MISMATCH,SMALL,
Run032A,Win10,16Gb,0,Async,2988,VGAuthService.,83,83,0,MATCH,MATCH,
Run032A,Win10,16Gb,0,Async,3008,MsMpEng.exe,2122,2111,-11,MISMATCH,MEDIUM,
