RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run227,Win11,32Gb,0,4,System,5,5,0,MATCH,MATCH,
Run227,Win11,32Gb,0,124,Registry,78,78,0,MATCH,MATCH,
Run227,Win11,32Gb,0,252,svchost.exe,61,61,0,MATCH,MATCH,
Run227,Win11,32Gb,0,332,SearchProtocol,,,,MISSING FROM RAW,MISSING,
Run227,Win11,32Gb,0,428,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run227,Win11,32Gb,0,460,smss.exe,23,23,0,MATCH,MATCH,
Run227,Win11,32Gb,0,500,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run227,Win11,32Gb,0,600,svchost.exe,89,87,-2,MISMATCH,SMALL,
Run227,Win11,32Gb,0,632,csrss.exe,161,159,-2,MISMATCH,SMALL,
Run227,Win11,32Gb,0,712,csrss.exe,128,127,-1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,736,wininit.exe,66,65,-1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,784,winlogon.exe,87,89,2,MISMATCH,SMALL,
Run227,Win11,32Gb,0,864,services.exe,62,61,-1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,884,lsass.exe,156,155,-1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,952,OneDrive.exe,,,,MISSING FROM RAW,MISSING,
Run227,Win11,32Gb,0,972,svchost.exe,125,125,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1012,svchost.exe,162,163,1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,1028,svchost.exe,82,82,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1092,dwm.exe,270,271,1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,1168,svchost.exe,0,0,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1180,svchost.exe,210,208,-2,MISMATCH,SMALL,
Run227,Win11,32Gb,0,1256,msedgewebview2,136,136,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1272,svchost.exe,86,85,-1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,1324,msedgewebview2,74,74,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1348,svchost.exe,72,71,-1,MISMATCH,SMALL,
Run227,Win11,32Gb,0,1352,svchost.exe,53,53,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1368,msedgewebview2,184,184,0,MATCH,MATCH,
Run227,Win11,32Gb,0,1404,svchost.exe,97,96,-1,MISMATCH,SMALL,
