RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run014,Win10,8Gb,0,4,System,6,6,0,MATCH,MATCH,
Run014,Win10,8Gb,0,108,Registry,62,62,0,MATCH,MATCH,
Run014,Win10,8Gb,0,360,smss.exe,16,16,0,MATCH,MATCH,
Run014,Win10,8Gb,0,476,csrss.exe,147,149,2,MISMATCH,SMALL,
Run014,Win10,8Gb,0,556,dwm.exe,251,253,2,MISMATCH,SMALL,
Run014,Win10,8Gb,0,560,wininit.exe,60,60,0,MATCH,MATCH,
Run014,Win10,8Gb,0,568,csrss.exe,113,113,0,MATCH,MATCH,
Run014,Win10,8Gb,0,656,winlogon.exe,87,88,1,MISMATCH,SMALL,
Run014,Win10,8Gb,0,704,services.exe,62,61,-1,MISMATCH,SMALL,
Run014,Win10,8Gb,0,724,lsass.exe,166,164,-2,MISMATCH,SMALL,
Run014,Win10,8Gb,0,820,WmiPrvSE.exe,173,168,-5,MISMATCH,SMALL,
Run014,Win10,8Gb,0,844,svchost.exe,149,148,-1,MISMATCH,SMALL,
Run014,Win10,8Gb,0,872,fontdrvhost.ex,37,37,0,MATCH,MATCH,
Run014,Win10,8Gb,0,880,fontdrvhost.ex,38,38,0,MATCH,MATCH,
Run014,Win10,8Gb,0,960,svchost.exe,85,83,-2,MISMATCH,SMALL,
Run014,Win10,8Gb,0,1016,svchost.exe,68,69,1,MISMATCH,SMALL,
Run014,Win10,8Gb,0,1064,svchost.exe,86,85,-1,MISMATCH,SMALL,
Run014,Win10,8Gb,0,1168,msedge.exe,346,333,-13,MISMATCH,MEDIUM,
Run014,Win10,8Gb,0,1192,ShellExperienc,214,214,0,MATCH,MATCH,
Run014,Win10,8Gb,0,1196,svchost.exe,82,79,-3,MISMATCH,SMALL,
Run014,Win10,8Gb,0,1204,svchost.exe,52,51,-1,MISMATCH,SMALL,
Run014,Win10,8Gb,0,1212,svchost.exe,69,68,-1,MISMATCH,SMALL,
