TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,99,
0,364,smss.exe,16,
0,484,csrss.exe,161,
0,568,wininit.exe,60,
0,592,csrss.exe,103,
0,680,winlogon.exe,94,
0,724,services.exe,60,
0,744,lsass.exe,153,
0,872,svchost.exe,154,
0,900,fontdrvhost.ex,46,
0,908,fontdrvhost.ex,48,
0,1004,svchost.exe,88,
0,444,svchost.exe,78,
0,804,dwm.exe,245,
0,996,svchost.exe,85,
0,1040,svchost.exe,74,
0,1088,svchost.exe,72,
0,1096,svchost.exe,53,
0,1192,svchost.exe,70,
0,1228,svchost.exe,93,
0,1268,svchost.exe,106,
0,1316,svchost.exe,104,
0,1368,svchost.exe,75,
0,1412,svchost.exe,80,
0,1540,svchost.exe,55,
0,1568,svchost.exe,70,
0,1676,svchost.exe,88,
0,1780,svchost.exe,85,
0,1820,svchost.exe,55,
0,1828,svchost.exe,85,
0,1836,svchost.exe,72,
0,1960,svchost.exe,71,
0,2012,MemCompression,0,
0,1084,svchost.exe,69,
0,1212,svchost.exe,66,
0,2084,svchost.exe,99,
0,2148,svchost.exe,53,
0,2176,svchost.exe,76,
0,2184,svchost.exe,61,
0,2192,svchost.exe,81,
0,2288,svchost.exe,79,
0,2420,svchost.exe,77,
0,2428,spoolsv.exe,123,
0,2476,svchost.exe,69,
0,2496,svchost.exe,114,
0,2620,svchost.exe,76,
0,2708,svchost.exe,195,
0,2716,svchost.exe,215,
0,2724,svchost.exe,128,
0,2732,svchost.exe,120,
0,2764,svchost.exe,53,
0,2856,svchost.exe,111,
0,2936,svchost.exe,54,
0,2964,MpDefenderCore,128,
0,2988,VGAuthService.,83,
0,3008,MsMpEng.exe,1960,
0,2236,svchost.exe,101,
0,3104,vmtoolsd.exe,149,
0,3140,vm3dservice.ex,58,
0,3264,svchost.exe,86,
0,3528,svchost.exe,62,
0,3652,vm3dservice.ex,72,
0,3704,svchost.exe,69,
0,3812,svchost.exe,103,
0,3928,SearchIndexer.,284,
0,4048,sihost.exe,134,
0,864,svchost.exe,139,
0,736,svchost.exe,182,
0,1472,taskhostw.exe,202,
0,944,svchost.exe,71,
0,3992,svchost.exe,106,
0,4160,ctfmon.exe,107,
0,4352,svchost.exe,77,
0,4400,svchost.exe,153,
0,4488,userinit.exe,0,
0,4568,explorer.exe,538,
0,4644,dllhost.exe,124,
0,4764,StoreDesktopEx,110,
0,4784,dllhost.exe,105,
0,5024,svchost.exe,128,
0,5060,msdtc.exe,98,
0,1496,AggregatorHost,45,
0,5224,WmiPrvSE.exe,136,
0,5564,svchost.exe,78,
0,6064,svchost.exe,72,
0,6100,svchost.exe,82,
0,6132,WmiPrvSE.exe,133,
0,5300,svchost.exe,116,
0,5476,svchost.exe,223,
0,496,svchost.exe,75,
0,5956,SearchApp.exe,292,
0,688,StartMenuExper,228,
0,5216,TrustedInstall,63,
0,1712,TiWorker.exe,90,
0,5744,RuntimeBroker.,194,
0,5944,RuntimeBroker.,142,
0,6224,SearchApp.exe,672,
0,6384,svchost.exe,94,
0,6444,svchost.exe,92,
0,6500,msedgewebview2,318,
0,6544,MoUsoCoreWorke,155,
0,6896,msedgewebview2,80,
0,7228,msedgewebview2,127,
0,7252,msedgewebview2,148,
0,7276,msedgewebview2,86,
0,7300,msedgewebview2,151,
0,7680,svchost.exe,116,
0,8076,NisSrv.exe,72,
0,2828,svchost.exe,53,
0,6440,RuntimeBroker.,98,
0,1556,svchost.exe,590,
0,8676,smartscreen.ex,165,
0,8732,SecurityHealth,76,
0,8768,SecurityHealth,113,
0,8848,vmtoolsd.exe,132,
0,8908,OneDrive.exe,351,
0,8944,svchost.exe,73,
0,8988,m365copilot_au,74,
0,9008,svchost.exe,77,
0,9160,svchost.exe,55,
0,8624,ShellExperienc,203,
0,9028,RuntimeBroker.,116,
0,1420,audiodg.exe,78,
0,1328,svchost.exe,137,
0,1684,svchost.exe,87,
0,7872,svchost.exe,104,
0,8196,svchost.exe,111,
0,2004,Taskmgr.exe,240,
0,6788,PhoneExperienc,586,
0,4316,MicrosoftEdgeU,100,
0,4008,MicrosoftEdgeU,99,
0,3324,MicrosoftEdgeU,172,
0,8416,MicrosoftEdge_,51,
0,1132,setup.exe,66,
0,5056,SearchProtocol,98,
0,2508,SearchFilterHo,65,
0,8612,powershell.exe,0,

