TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,72,
0,364,smss.exe,16,
0,484,csrss.exe,153,
0,568,wininit.exe,60,
0,592,csrss.exe,107,
0,680,winlogon.exe,93,
0,724,services.exe,62,
0,744,lsass.exe,154,
0,872,svchost.exe,164,
0,900,fontdrvhost.ex,46,
0,908,fontdrvhost.ex,48,
0,1004,svchost.exe,95,
0,444,svchost.exe,76,
0,804,dwm.exe,249,
0,996,svchost.exe,86,
0,1088,svchost.exe,71,
0,1096,svchost.exe,54,
0,1192,svchost.exe,71,
0,1228,svchost.exe,92,
0,1268,svchost.exe,110,
0,1316,svchost.exe,103,
0,1368,svchost.exe,76,
0,1412,svchost.exe,80,
0,1540,svchost.exe,56,
0,1568,svchost.exe,72,
0,1676,svchost.exe,98,
0,1780,svchost.exe,88,
0,1820,svchost.exe,55,
0,1828,svchost.exe,90,
0,1836,svchost.exe,68,
0,1960,svchost.exe,70,
0,2012,MemCompression,0,
0,1084,svchost.exe,70,
0,1212,svchost.exe,66,
0,2084,svchost.exe,100,
0,2148,svchost.exe,54,
0,2176,svchost.exe,77,
0,2184,svchost.exe,62,
0,2192,svchost.exe,81,
0,2288,svchost.exe,79,
0,2420,svchost.exe,76,
0,2428,spoolsv.exe,123,
0,2476,svchost.exe,78,
0,2496,svchost.exe,116,
0,2620,svchost.exe,76,
0,2708,svchost.exe,194,
0,2716,svchost.exe,210,
0,2724,svchost.exe,129,
0,2732,svchost.exe,121,
0,2764,svchost.exe,53,
0,2856,svchost.exe,118,
0,2936,svchost.exe,54,
0,2964,MpDefenderCore,126,
0,2988,VGAuthService.,83,
0,3008,MsMpEng.exe,2120,
0,2236,svchost.exe,102,
0,3104,vmtoolsd.exe,148,
0,3140,vm3dservice.ex,58,
0,3264,svchost.exe,86,
0,3528,svchost.exe,61,
0,3652,vm3dservice.ex,72,
0,3704,svchost.exe,68,
0,3928,SearchIndexer.,294,
0,4048,sihost.exe,137,
0,864,svchost.exe,131,
0,736,svchost.exe,178,
0,1472,taskhostw.exe,259,
0,944,svchost.exe,68,
0,3992,svchost.exe,94,
0,4160,ctfmon.exe,108,
0,4352,svchost.exe,99,
0,4400,svchost.exe,0,
0,4488,userinit.exe,0,
0,4568,explorer.exe,618,
0,4644,dllhost.exe,127,
0,4784,dllhost.exe,101,
0,5024,svchost.exe,127,
0,5060,msdtc.exe,95,
0,1496,AggregatorHost,46,
0,5224,WmiPrvSE.exe,134,
0,5564,svchost.exe,77,
0,6064,svchost.exe,72,
0,6100,svchost.exe,81,
0,5300,svchost.exe,110,
0,496,svchost.exe,75,
0,5956,SearchApp.exe,292,
0,688,StartMenuExper,232,
0,5744,RuntimeBroker.,195,
0,5944,RuntimeBroker.,147,
0,6224,SearchApp.exe,678,
0,6384,svchost.exe,133,
0,6444,svchost.exe,95,
0,6500,msedgewebview2,318,
0,6544,MoUsoCoreWorke,155,
0,6896,msedgewebview2,73,
0,7228,msedgewebview2,123,
0,7252,msedgewebview2,186,
0,7276,msedgewebview2,86,
0,7300,msedgewebview2,200,
0,7680,svchost.exe,107,
0,8076,NisSrv.exe,72,
0,6440,RuntimeBroker.,95,
0,8732,SecurityHealth,71,
0,8768,SecurityHealth,108,
0,8848,vmtoolsd.exe,132,
0,8908,OneDrive.exe,340,
0,8944,svchost.exe,73,
0,8988,m365copilot_au,74,
0,9008,svchost.exe,78,
0,8624,ShellExperienc,197,
0,9028,RuntimeBroker.,109,
0,1328,svchost.exe,137,
0,1684,svchost.exe,88,
0,7872,svchost.exe,101,
0,8196,svchost.exe,194,
0,2004,Taskmgr.exe,234,
0,6788,PhoneExperienc,718,
0,4316,MicrosoftEdgeU,96,
0,8612,powershell.exe,0,
0,6240,HxTsr.exe,0,
0,4292,svchost.exe,122,
0,7520,svchost.exe,0,
0,6476,OneDrive.Sync.,249,
0,3936,svchost.exe,110,
0,3160,HxTsr.exe,0,
0,8784,svchost.exe,66,
0,7544,TrustedInstall,64,
0,7740,TiWorker.exe,434,
0,4652,svchost.exe,63,
0,3036,svchost.exe,63,
0,9212,backgroundTask,194,
0,2996,msedgewebview2,96,
0,3356,audiodg.exe,71,
0,6736,HxTsr.exe,207,
0,8444,backgroundTask,115,
0,420,RuntimeBroker.,84,
0,2528,SearchProtocol,98,
0,8672,SearchFilterHo,65,

