RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run056,Win10,8Gb,2,4,System,6,6,0,MATCH,MATCH,
Run056,Win10,8Gb,2,108,Registry,62,62,0,MATCH,MATCH,
Run056,Win10,8Gb,2,228,SearchProtocol,,,,MISSING FROM RAW,MISSING,
Run056,Win10,8Gb,2,360,smss.exe,16,16,0,MATCH,MATCH,
Run056,Win10,8Gb,2,384,svchost.exe,197,189,-8,MISMATCH,MEDIUM,
Run056,Win10,8Gb,2,468,csrss.exe,146,151,5,MISMATCH,SMALL,
Run056,Win10,8Gb,2,544,svchost.exe,53,53,0,MATCH,MATCH,
Run056,Win10,8Gb,2,552,wininit.exe,60,60,0,MATCH,MATCH,
Run056,Win10,8Gb,2,572,csrss.exe,120,120,0,MATCH,MATCH,
Run056,Win10,8Gb,2,576,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run056,Win10,8Gb,2,652,services.exe,63,64,1,MISMATCH,SMALL,
Run056,Win10,8Gb,2,660,winlogon.exe,95,95,0,MATCH,MATCH,
Run056,Win10,8Gb,2,720,lsass.exe,156,155,-1,MISMATCH,SMALL,
Run056,Win10,8Gb,2,792,HxTsr.exe,0,0,0,MATCH,MATCH,
Run056,Win10,8Gb,2,816,msdtc.exe,95,95,0,MATCH,MATCH,
Run056,Win10,8Gb,2,836,svchost.exe,154,151,-3,MISMATCH,SMALL,
Run056,Win10,8Gb,2,856,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run056,Win10,8Gb,2,860,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run056,Win10,8Gb,2,960,svchost.exe,88,88,0,MATCH,MATCH,
Run056,Win10,8Gb,2,980,svchost.exe,71,71,0,MATCH,MATCH,
Run056,Win10,8Gb,2,1008,svchost.exe,85,85,0,MATCH,MATCH,
Run056,Win10,8Gb,2,1012,svchost.exe,78,77,-1,MISMATCH,SMALL,
Run056,Win10,8Gb,2,1088,svchost.exe,80,77,-3,MISMATCH,SMALL,
Run056,Win10,8Gb,2,1112,svchost.exe,97,97,0,MATCH,MATCH,
Run056,Win10,8Gb,2,1116,svchost.exe,100,99,-1,MISMATCH,SMALL,
Run056,Win10,8Gb,2,1168,dwm.exe,274,271,-3,MISMATCH,SMALL,
Run056,Win10,8Gb,2,1212,go-winpmem_amd,,,,MISSING FROM VMEM,MISSING,
Run056,Win10,8Gb,2,1272,svchost.exe,54,52,-2,MISMATCH,SMALL,
Run056,Win10,8Gb,2,1288,svchost.exe,91,91,0,MATCH,MATCH,
Run056,Win10,8Gb,2,1340,TiWorker.exe,,,,MISSING FROM VMEM,MISSING,
