RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run042A,Win11,16Gb,0,Async,4,System,5,5,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,124,Registry,129,126,-3,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,452,smss.exe,23,23,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,488,svchost.exe,135,134,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,508,RuntimeBroker.,112,110,-2,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,516,svchost.exe,164,161,-3,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,636,csrss.exe,165,165,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,716,csrss.exe,128,128,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,768,winlogon.exe,90,86,-4,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,784,wininit.exe,65,64,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,868,services.exe,64,63,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,888,lsass.exe,157,155,-2,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,916,svchost.exe,89,90,1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,996,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,1004,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,1020,msedgewebview2,176,175,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1036,svchost.exe,74,75,1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1104,dwm.exe,275,273,-2,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1240,svchost.exe,86,83,-3,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1276,svchost.exe,86,87,1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1296,svchost.exe,211,210,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1364,msedgewebview2,129,128,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1368,SearchIndexer.,150,149,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1424,Widgets.exe,259,258,-1,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1456,svchost.exe,82,82,0,MATCH,MATCH,
Run042A,Win11,16Gb,0,Async,1496,svchost.exe,83,87,4,MISMATCH,SMALL,
Run042A,Win11,16Gb,0,Async,1564,svchost.exe,96,92,-4,MISMATCH,SMALL,
