RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run178,Win11,16Gb,0,4,System,5,5,0,MATCH,MATCH,
Run178,Win11,16Gb,0,124,Registry,85,85,0,MATCH,MATCH,
Run178,Win11,16Gb,0,436,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run178,Win11,16Gb,0,452,smss.exe,23,23,0,MATCH,MATCH,
Run178,Win11,16Gb,0,480,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run178,Win11,16Gb,0,580,svchost.exe,97,88,-9,MISMATCH,MEDIUM,
Run178,Win11,16Gb,0,632,csrss.exe,162,160,-2,MISMATCH,SMALL,
Run178,Win11,16Gb,0,712,wininit.exe,65,65,0,MATCH,MATCH,
Run178,Win11,16Gb,0,720,csrss.exe,130,130,0,MATCH,MATCH,
Run178,Win11,16Gb,0,784,winlogon.exe,92,90,-2,MISMATCH,SMALL,
Run178,Win11,16Gb,0,864,services.exe,65,63,-2,MISMATCH,SMALL,
Run178,Win11,16Gb,0,884,lsass.exe,154,152,-2,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1016,svchost.exe,175,168,-7,MISMATCH,MEDIUM,
Run178,Win11,16Gb,0,1036,svchost.exe,82,82,0,MATCH,MATCH,
Run178,Win11,16Gb,0,1092,LogonUI.exe,0,0,0,MATCH,MATCH,
Run178,Win11,16Gb,0,1100,dwm.exe,304,301,-3,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1216,msedgewebview2,217,212,-5,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1268,svchost.exe,214,213,-1,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1296,svchost.exe,53,53,0,MATCH,MATCH,
Run178,Win11,16Gb,0,1360,svchost.exe,73,72,-1,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1404,userinit.exe,0,0,0,MATCH,MATCH,
Run178,Win11,16Gb,0,1524,svchost.exe,88,87,-1,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1564,svchost.exe,70,69,-1,MISMATCH,SMALL,
Run178,Win11,16Gb,0,1572,svchost.exe,98,90,-8,MISMATCH,MEDIUM,
