RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run108,Win11,8Gb,0,4,System,5,5,0,MATCH,MATCH,
Run108,Win11,8Gb,0,124,Registry,76,76,0,MATCH,MATCH,
Run108,Win11,8Gb,0,428,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run108,Win11,8Gb,0,432,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run108,Win11,8Gb,0,436,svchost.exe,168,159,-9,MISMATCH,MEDIUM,
Run108,Win11,8Gb,0,460,smss.exe,23,23,0,MATCH,MATCH,
Run108,Win11,8Gb,0,632,csrss.exe,158,158,0,MATCH,MATCH,
Run108,Win11,8Gb,0,712,csrss.exe,126,124,-2,MISMATCH,SMALL,
Run108,Win11,8Gb,0,720,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run108,Win11,8Gb,0,740,svchost.exe,71,73,2,MISMATCH,SMALL,
Run108,Win11,8Gb,0,744,wininit.exe,65,66,1,MISMATCH,SMALL,
Run108,Win11,8Gb,0,780,winlogon.exe,84,84,0,MATCH,MATCH,
Run108,Win11,8Gb,0,812,MicrosoftEdgeU,110,110,0,MATCH,MATCH,
Run108,Win11,8Gb,0,864,services.exe,63,53,-10,MISMATCH,MEDIUM,
Run108,Win11,8Gb,0,888,WerFault.exe,0,0,0,MATCH,MATCH,
Run108,Win11,8Gb,0,908,lsass.exe,157,156,-1,MISMATCH,SMALL,
Run108,Win11,8Gb,0,928,svchost.exe,95,88,-7,MISMATCH,MEDIUM,
Run108,Win11,8Gb,0,1012,AggregatorHost,67,67,0,MATCH,MATCH,
Run108,Win11,8Gb,0,1060,SearchProtocol,,,,MISSING FROM VMEM,MISSING,
Run108,Win11,8Gb,0,1068,svchost.exe,188,194,6,MISMATCH,MEDIUM,
Run108,Win11,8Gb,0,1124,svchost.exe,74,74,0,MATCH,MATCH,
Run108,Win11,8Gb,0,1196,dwm.exe,280,279,-1,MISMATCH,SMALL,
Run108,Win11,8Gb,0,1280,svchost.exe,88,86,-2,MISMATCH,SMALL,
Run108,Win11,8Gb,0,1336,svchost.exe,73,73,0,MATCH,MATCH,
Run108,Win11,8Gb,0,1364,svchost.exe,53,53,0,MATCH,MATCH,
