TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,78,
0,368,smss.exe,16,
0,472,csrss.exe,158,
0,560,wininit.exe,60,
0,568,csrss.exe,106,
0,656,winlogon.exe,94,
0,704,services.exe,65,
0,724,WerFault.exe,0,
0,748,lsass.exe,153,
0,864,svchost.exe,171,
0,888,fontdrvhost.ex,46,
0,896,fontdrvhost.ex,47,
0,992,svchost.exe,121,
0,396,svchost.exe,83,
0,552,svchost.exe,53,
0,1008,dwm.exe,242,
0,1044,svchost.exe,89,
0,1056,svchost.exe,74,
0,1064,svchost.exe,74,
0,1204,svchost.exe,116,
0,1236,svchost.exe,80,
0,1264,svchost.exe,72,
0,1320,svchost.exe,75,
0,1332,svchost.exe,95,
0,1392,svchost.exe,53,
0,1456,svchost.exe,56,
0,1512,svchost.exe,83,
0,1532,svchost.exe,56,
0,1540,svchost.exe,86,
0,1548,svchost.exe,71,
0,1584,svchost.exe,74,
0,1712,MemCompression,0,
0,1724,svchost.exe,73,
0,1808,svchost.exe,63,
0,1832,svchost.exe,90,
0,1868,svchost.exe,71,
0,1884,svchost.exe,94,
0,1892,svchost.exe,72,
0,1292,svchost.exe,86,
0,1824,svchost.exe,103,
0,2112,svchost.exe,77,
0,2124,svchost.exe,63,
0,2132,svchost.exe,86,
0,2220,svchost.exe,81,
0,2284,svchost.exe,77,
0,2400,svchost.exe,81,
0,2436,spoolsv.exe,127,
0,2484,svchost.exe,115,
0,2548,svchost.exe,76,
0,2748,svchost.exe,170,
0,2760,svchost.exe,201,
0,2772,svchost.exe,117,
0,2788,svchost.exe,135,
0,2868,MpDefenderCore,119,
0,2876,svchost.exe,53,
0,2896,svchost.exe,86,
0,2904,VGAuthService.,84,
0,2928,vm3dservice.ex,58,
0,2940,svchost.exe,116,
0,2948,vmtoolsd.exe,149,
0,2972,MsMpEng.exe,1871,
0,3000,svchost.exe,55,
0,3076,svchost.exe,106,
0,3256,svchost.exe,79,
0,3328,vm3dservice.ex,73,
0,3552,svchost.exe,75,
0,3644,dllhost.exe,122,
0,3672,svchost.exe,84,
0,3768,dllhost.exe,105,
0,4020,msdtc.exe,98,
0,4060,svchost.exe,104,
0,4088,SearchIndexer.,280,
0,3752,WmiPrvSE.exe,124,
0,4076,svchost.exe,69,
0,4612,svchost.exe,118,
0,4724,dllhost.exe,128,
0,4788,svchost.exe,53,
0,4860,AggregatorHost,46,
0,4900,svchost.exe,102,
0,4288,VSSVC.exe,85,
0,4600,NisSrv.exe,70,
0,5040,WmiPrvSE.exe,106,
0,5076,svchost.exe,219,
0,5016,svchost.exe,74,
0,484,sihost.exe,151,
0,588,svchost.exe,145,
0,1080,svchost.exe,193,
0,2180,taskhostw.exe,221,
0,2312,MicrosoftEdgeU,104,
0,3564,userinit.exe,0,
0,5088,svchost.exe,61,
0,4820,explorer.exe,577,
0,4684,ctfmon.exe,113,
0,2576,svchost.exe,133,
0,5148,svchost.exe,84,
0,5404,svchost.exe,99,
0,5704,StartMenuExper,268,
0,5764,TrustedInstall,65,
0,5828,RuntimeBroker.,181,
0,5836,TiWorker.exe,83,
0,5944,svchost.exe,87,
0,6044,MoUsoCoreWorke,103,
0,6108,SearchApp.exe,733,
0,5288,RuntimeBroker.,205,
0,5824,svchost.exe,64,
0,6444,backgroundTask,121,
0,6520,backgroundTask,191,
0,6776,svchost.exe,100,
0,7104,PhoneExperienc,710,
0,7112,svchost.exe,138,
0,3284,svchost.exe,89,
0,3756,svchost.exe,106,
0,7280,svchost.exe,205,
0,7436,RuntimeBroker.,116,
0,7516,smartscreen.ex,171,
0,7568,SecurityHealth,77,
0,7608,SecurityHealth,116,
0,7684,vmtoolsd.exe,137,
0,7728,OneDrive.exe,363,
0,7984,svchost.exe,158,
0,8180,ShellExperienc,216,
0,5524,RuntimeBroker.,128,
0,6760,audiodg.exe,82,
0,7064,svchost.exe,76,
0,6244,m365copilot_au,76,
0,6344,svchost.exe,80,
0,6652,svchost.exe,58,
0,2836,SearchProtocol,122,
0,7792,SearchFilterHo,63,
0,2624,StoreDesktopEx,92,
0,4676,HxTsr.exe,207,
0,3656,backgroundTask,143,
0,7916,backgroundTask,113,
0,8124,backgroundTask,180,
0,4532,RuntimeBroker.,112,
0,5684,RuntimeBroker.,84,
0,5284,RuntimeBroker.,78,
0,4240,RuntimeBroker.,59,
0,7500,powershell.exe,0,

