RunID,OS,RAMTier,Pressure,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run196,Win11,16Gb,2,4,System,5,5,0,MATCH,MATCH,
Run196,Win11,16Gb,2,124,Registry,83,80,-3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,376,svchost.exe,164,164,0,MATCH,MATCH,
Run196,Win11,16Gb,2,452,smss.exe,23,23,0,MATCH,MATCH,
Run196,Win11,16Gb,2,560,fontdrvhost.ex,47,47,0,MATCH,MATCH,
Run196,Win11,16Gb,2,568,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run196,Win11,16Gb,2,636,csrss.exe,167,165,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,716,csrss.exe,131,130,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,740,wininit.exe,65,65,0,MATCH,MATCH,
Run196,Win11,16Gb,2,788,winlogon.exe,89,89,0,MATCH,MATCH,
Run196,Win11,16Gb,2,800,SearchProtocol,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,868,services.exe,64,62,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,888,lsass.exe,156,152,-4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,904,svchost.exe,90,90,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1012,svchost.exe,79,77,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1036,svchost.exe,78,79,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1096,dwm.exe,285,284,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1128,msedgewebview2,185,185,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1144,svchost.exe,79,79,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1184,svchost.exe,212,214,2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1208,svchost.exe,86,86,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1288,TiWorker.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,1384,svchost.exe,197,196,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1396,svchost.exe,53,53,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1404,svchost.exe,54,56,2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1412,svchost.exe,73,73,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1420,svchost.exe,69,69,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1524,svchost.exe,122,122,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1576,svchost.exe,77,75,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1612,WmiPrvSE.exe,123,119,-4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1624,svchost.exe,95,93,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1640,svchost.exe,82,82,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1648,svchost.exe,57,57,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1656,svchost.exe,72,75,3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1764,msedgewebview2,78,76,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1828,svchost.exe,75,74,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1852,svchost.exe,99,96,-3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1856,svchost.exe,74,74,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1864,svchost.exe,71,71,0,MATCH,MATCH,
Run196,Win11,16Gb,2,1888,RuntimeBroker.,201,205,4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1912,svchost.exe,119,115,-4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,1920,MemCompression,0,1294,1294,MISMATCH,LARGE,
Run196,Win11,16Gb,2,2044,svchost.exe,101,97,-4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2060,svchost.exe,123,140,17,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,2064,svchost.exe,53,52,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2096,svchost.exe,73,72,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2184,svchost.exe,77,76,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2192,svchost.exe,63,61,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2200,svchost.exe,81,81,0,MATCH,MATCH,
Run196,Win11,16Gb,2,2396,svchost.exe,79,79,0,MATCH,MATCH,
Run196,Win11,16Gb,2,2436,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,2512,svchost.exe,83,82,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2532,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,2540,svchost.exe,53,53,0,MATCH,MATCH,
Run196,Win11,16Gb,2,2544,svchost.exe,84,83,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2556,svchost.exe,0,0,0,MATCH,MATCH,
Run196,Win11,16Gb,2,2680,spoolsv.exe,132,130,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2764,svchost.exe,72,72,0,MATCH,MATCH,
Run196,Win11,16Gb,2,2844,svchost.exe,116,119,3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2880,svchost.exe,81,78,-3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2952,svchost.exe,101,99,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,2980,svchost.exe,77,77,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3056,svchost.exe,108,108,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3064,svchost.exe,58,58,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3128,svchost.exe,118,109,-9,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,3140,svchost.exe,121,120,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3148,svchost.exe,121,116,-5,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3196,VGAuthService.,92,92,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3212,vmtoolsd.exe,170,169,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3224,vm3dservice.ex,73,71,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3236,msedgewebview2,130,130,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3332,MsMpEng.exe,1784,1779,-5,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3356,svchost.exe,106,92,-14,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,3372,MpDefenderCore,113,112,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3496,RuntimeBroker.,98,97,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3540,vmtoolsd.exe,132,132,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3644,vm3dservice.ex,84,83,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,3804,svchost.exe,90,90,0,MATCH,MATCH,
Run196,Win11,16Gb,2,3944,NisSrv.exe,73,77,4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,4084,ShellHost.exe,151,151,0,MATCH,MATCH,
Run196,Win11,16Gb,2,4132,svchost.exe,64,64,0,MATCH,MATCH,
Run196,Win11,16Gb,2,4276,dllhost.exe,115,117,2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,4636,msdtc.exe,109,109,0,MATCH,MATCH,
Run196,Win11,16Gb,2,4692,svchost.exe,106,101,-5,MISMATCH,SMALL,
Run196,Win11,16Gb,2,4720,AggregatorHost,67,65,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,4800,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,4928,WmiPrvSE.exe,137,138,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,4948,conhost.exe,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,5016,svchost.exe,86,90,4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,5024,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,5084,powershell.exe,239,235,-4,MISMATCH,SMALL,
Run196,Win11,16Gb,2,5240,sihost.exe,180,180,0,MATCH,MATCH,
Run196,Win11,16Gb,2,5276,svchost.exe,135,124,-11,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,5328,svchost.exe,53,53,0,MATCH,MATCH,
Run196,Win11,16Gb,2,5352,ShellExperienc,226,226,0,MATCH,MATCH,
Run196,Win11,16Gb,2,5372,svchost.exe,81,80,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,5376,svchost.exe,143,145,2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,5412,ctfmon.exe,135,135,0,MATCH,MATCH,
Run196,Win11,16Gb,2,5460,taskhostw.exe,200,207,7,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,5468,MicrosoftEdgeU,110,110,0,MATCH,MATCH,
Run196,Win11,16Gb,2,5560,svchost.exe,77,75,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,5720,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,5856,svchost.exe,125,125,0,MATCH,MATCH,
Run196,Win11,16Gb,2,5948,RuntimeBroker.,110,110,0,MATCH,MATCH,
Run196,Win11,16Gb,2,6052,userinit.exe,0,0,0,MATCH,MATCH,
Run196,Win11,16Gb,2,6100,explorer.exe,595,612,17,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,6160,CrossDeviceRes,173,173,0,MATCH,MATCH,
Run196,Win11,16Gb,2,6224,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,6260,msedgewebview2,73,74,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,6264,svchost.exe,116,113,-3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,6316,svchost.exe,67,65,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,6352,svchost.exe,84,84,0,MATCH,MATCH,
Run196,Win11,16Gb,2,6472,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,6524,svchost.exe,101,102,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,6764,msedgewebview2,208,225,17,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,6832,svchost.exe,125,125,0,MATCH,MATCH,
Run196,Win11,16Gb,2,6840,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,6856,conhost.exe,76,75,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,6960,Widgets.exe,266,264,-2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,6984,SearchHost.exe,335,335,0,MATCH,MATCH,
Run196,Win11,16Gb,2,6996,StartMenuExper,363,364,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,7116,go-winpmem_amd,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,7200,WidgetService.,133,134,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,7268,msedgewebview2,310,307,-3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,7280,UserOOBEBroker,77,77,0,MATCH,MATCH,
Run196,Win11,16Gb,2,7480,svchost.exe,80,77,-3,MISMATCH,SMALL,
Run196,Win11,16Gb,2,7644,msedgewebview2,71,71,0,MATCH,MATCH,
Run196,Win11,16Gb,2,7740,svchost.exe,57,58,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,7928,msedgewebview2,330,329,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,7936,TrustedInstall,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,8168,msedgewebview2,135,135,0,MATCH,MATCH,
Run196,Win11,16Gb,2,8176,msedgewebview2,122,123,1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,8228,Taskmgr.exe,425,439,14,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,8384,svchost.exe,95,95,0,MATCH,MATCH,
Run196,Win11,16Gb,2,8504,taskhostw.exe,167,144,-23,MISMATCH,LARGE,
Run196,Win11,16Gb,2,8516,svchost.exe,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,8580,SecurityHealth,80,80,0,MATCH,MATCH,
Run196,Win11,16Gb,2,8672,svchost.exe,74,73,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,8696,SearchProtocol,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,8720,svchost.exe,85,87,2,MISMATCH,SMALL,
Run196,Win11,16Gb,2,8804,SearchIndexer.,161,149,-12,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,8872,SecurityHealth,141,135,-6,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,8988,svchost.exe,0,0,0,MATCH,MATCH,
Run196,Win11,16Gb,2,8992,smartscreen.ex,,,,MISSING FROM RAW,MISSING,
Run196,Win11,16Gb,2,9404,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,9424,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,9744,OneDrive.exe,357,346,-11,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,9828,svchost.exe,,,,MISSING FROM VMEM,MISSING,
Run196,Win11,16Gb,2,9832,OneDrive.Sync.,275,249,-26,MISMATCH,LARGE,
Run196,Win11,16Gb,2,9856,msedgewebview2,166,179,13,MISMATCH,MEDIUM,
Run196,Win11,16Gb,2,10076,svchost.exe,137,137,0,MATCH,MATCH,
Run196,Win11,16Gb,2,10180,msedgewebview2,78,77,-1,MISMATCH,SMALL,
Run196,Win11,16Gb,2,10196,svchost.exe,69,122,53,MISMATCH,LARGE,
