RunID,OS,RAMTier,Pressure,Variant,PID,Process,VmemCount,RawCount,Delta,Status,Tier,Error
Run007A,Win10,8Gb,1,Async,4,System,6,6,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,108,Registry,68,68,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,228,conhost.exe,69,69,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,368,smss.exe,16,16,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,396,svchost.exe,77,77,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,472,csrss.exe,153,154,1,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,484,sihost.exe,133,135,2,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,552,svchost.exe,53,53,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,560,wininit.exe,60,60,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,568,csrss.exe,102,103,1,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,588,svchost.exe,135,135,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,656,winlogon.exe,93,93,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,704,services.exe,62,63,1,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,724,WerFault.exe,0,0,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,748,lsass.exe,154,153,-1,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,864,svchost.exe,153,156,3,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,888,fontdrvhost.ex,46,46,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,896,fontdrvhost.ex,48,48,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,992,svchost.exe,89,89,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1008,dwm.exe,255,256,1,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,1044,svchost.exe,85,85,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1064,svchost.exe,72,72,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1080,svchost.exe,175,178,3,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,1204,svchost.exe,110,109,-1,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,1236,svchost.exe,80,82,2,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,1248,SearchFilterHo,61,59,-2,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,1292,svchost.exe,83,83,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1320,svchost.exe,70,70,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1332,svchost.exe,103,103,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1392,svchost.exe,53,53,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1436,msedgewebview2,85,85,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1456,svchost.exe,52,55,3,MISMATCH,SMALL,
Run007A,Win10,8Gb,1,Async,1464,svchost.exe,90,90,0,MATCH,MATCH,
Run007A,Win10,8Gb,1,Async,1508,TrustedInstall,67,54,-13,MISMATCH,MEDIUM,
